Stimmart,AGS,Kreis,Kreis_Name,Gemeinde,Gemeindename,Wahlvorschlagsträger,Art des Wahl-vorschlags-trägers,Stimmen,Sitze,darunter Sitze weiblich,Wahlberechtigte,Wähler,Wähler B1,gültige Stimmen,Ungültige Stimmzettel
Gemeindevertretung,12067481,67,Oder-Spree,481,Storkow (Mark),DIE LINKE,P,3050,7,3,8025,4225,377,12695,160
Gemeindevertretung,12067481,67,Oder-Spree,481,Storkow (Mark),"Wählergruppe ""Neues Storkow""",WG,1933,4,0,8025,4225,377,12695,160
Gemeindevertretung,12067481,67,Oder-Spree,481,Storkow (Mark),Haus und Grund,PV,1099,2,1,8025,4225,377,12695,160
Gemeindevertretung,12067481,67,Oder-Spree,481,Storkow (Mark),Einzelwahlvorschlag Hoffmann,EB,363,1,0,8025,4225,377,12695,160
Gemeindevertretung,12067481,67,Oder-Spree,481,Storkow (Mark),Wählergruppe der Ortsteile,WG,1909,4,0,8025,4225,377,12695,160
Gemeindevertretung,12067493,67,Oder-Spree,493,Tauche,SPD,P,770,2,0,3538,2194,0,6226,95
Gemeindevertretung,12067493,67,Oder-Spree,493,Tauche,CDU,P,529,1,0,3538,2194,0,6226,95
Gemeindevertretung,12067493,67,Oder-Spree,493,Tauche,DIE LINKE,P,782,2,0,3538,2194,0,6226,95
Gemeindevertretung,12067493,67,Oder-Spree,493,Tauche,Bürgerinitiative-Kommunales Gemeinde Tauche e.V.,WG,898,2,1,3538,2194,0,6226,95
Gemeindevertretung,12067493,67,Oder-Spree,493,Tauche,Bürger für die Zukunft,WG,391,1,0,3538,2194,0,6226,95
Gemeindevertretung,12067493,67,Oder-Spree,493,Tauche,Gesellschaft Ludwig Leichhardt e.V.Trebatsch,WG,649,2,1,3538,2194,0,6226,95
Gemeindevertretung,12067493,67,Oder-Spree,493,Tauche,Einzel-WV Thomas,EB,265,1,1,3538,2194,0,6226,95
Gemeindevertretung,12067493,67,Oder-Spree,493,Tauche,Freiwillige Feuerwehr,WG,346,1,0,3538,2194,0,6226,95
Gemeindevertretung,12067493,67,Oder-Spree,493,Tauche,Freiwillige Feuerwehr Gemeinde Tauche,WG,753,2,1,3538,2194,0,6226,95
Gemeindevertretung,12067493,67,Oder-Spree,493,Tauche,Einzel-WV Dr.Mettke,EB,301,1,1,3538,2194,0,6226,95
Gemeindevertretung,12067493,67,Oder-Spree,493,Tauche,Einzel-WV Kläber,EB,235,1,0,3538,2194,0,6226,95
Gemeindevertretung,12067493,67,Oder-Spree,493,Tauche,Einzel-WV Müller,EB,153,0,0,3538,2194,0,6226,95
Gemeindevertretung,12067493,67,Oder-Spree,493,Tauche,Einzel-WV Schrobback,EB,154,0,0,3538,2194,0,6226,95
Gemeindevertretung,12067508,67,Oder-Spree,508,Vogelsang,SPD,P,94,1,0,708,402,14,1130,16
Gemeindevertretung,12067508,67,Oder-Spree,508,Vogelsang,FWV,WG,621,6,2,708,402,14,1130,16
Gemeindevertretung,12067508,67,Oder-Spree,508,Vogelsang,EWV Giesa,EB,415,3,0,708,402,14,1130,16
Gemeindevertretung,12067520,67,Oder-Spree,520,Wendisch Rietz,SPD,P,973,4,1,1269,759,82,2241,17
Gemeindevertretung,12067520,67,Oder-Spree,520,Wendisch Rietz,CDU,P,1024,5,1,1269,759,82,2241,17
Gemeindevertretung,12067520,67,Oder-Spree,520,Wendisch Rietz,Haus und Grund,WG,244,1,1,1269,759,82,2241,17
Gemeindevertretung,12067528,67,Oder-Spree,528,Wiesenau,CDU,P,260,1,1,1237,710,55,2052,20
Gemeindevertretung,12067528,67,Oder-Spree,528,Wiesenau,FBW,WG,1149,6,3,1237,710,55,2052,20
Gemeindevertretung,12067528,67,Oder-Spree,528,Wiesenau,WfJWS,WG,643,3,0,1237,710,55,2052,20
Gemeindevertretung,12067544,67,Oder-Spree,544,Woltersdorf,SPD,P,1769,3,1,6552,3693,535,10760,86
Gemeindevertretung,12067544,67,Oder-Spree,544,Woltersdorf,CDU,P,2143,4,0,6552,3693,535,10760,86
Gemeindevertretung,12067544,67,Oder-Spree,544,Woltersdorf,DIE LINKE,P,2438,4,3,6552,3693,535,10760,86
Gemeindevertretung,12067544,67,Oder-Spree,544,Woltersdorf,FDP,P,839,1,0,6552,3693,535,10760,86
Gemeindevertretung,12067544,67,Oder-Spree,544,Woltersdorf,GRÜNE/B 90,P,609,1,0,6552,3693,535,10760,86
Gemeindevertretung,12067544,67,Oder-Spree,544,Woltersdorf,NPD,P,353,1,0,6552,3693,535,10760,86
Gemeindevertretung,12067544,67,Oder-Spree,544,Woltersdorf,WBF,WG,1892,3,1,6552,3693,535,10760,86
Gemeindevertretung,12067544,67,Oder-Spree,544,Woltersdorf,EWV Dr. Brauer*,EB,717,1,0,6552,3693,535,10760,86
Gemeindevertretung,12067552,67,Oder-Spree,552,Ziltendorf,CDU,P,543,3,0,1434,830,64,2437,25
Gemeindevertretung,12067552,67,Oder-Spree,552,Ziltendorf,SPD,P,215,1,0,1434,830,64,2437,25
Gemeindevertretung,12067552,67,Oder-Spree,552,Ziltendorf,WGSV Ziltendorf,WG,247,1,1,1434,830,64,2437,25
Gemeindevertretung,12067552,67,Oder-Spree,552,Ziltendorf,EWV Menze,EB,172,1,1,1434,830,64,2437,25
Gemeindevertretung,12067552,67,Oder-Spree,552,Ziltendorf,EWV Lehmann,EB,103,1,0,1434,830,64,2437,25
Gemeindevertretung,12067552,67,Oder-Spree,552,Ziltendorf,WVZN,WG,300,1,0,1434,830,64,2437,25
Gemeindevertretung,12067552,67,Oder-Spree,552,Ziltendorf,ZBV,WG,857,4,1,1434,830,64,2437,25
Gemeindevertretung,12068052,68,Ostprignitz-Ruppin,052,Breddin,Freiwillige Feuerwehr,WG,918,6,1,876,599,69,1715,17
Gemeindevertretung,12068052,68,Ostprignitz-Ruppin,052,Breddin,Unabhängige Wählergruppe,WG,424,2,0,876,599,69,1715,17
Gemeindevertretung,12068052,68,Ostprignitz-Ruppin,052,Breddin,DIE LINKE,P,218,1,0,876,599,69,1715,17
Gemeindevertretung,12068052,68,Ostprignitz-Ruppin,052,Breddin,CDU,P,155,1,0,876,599,69,1715,17
Gemeindevertretung,12068072,68,Ostprignitz-Ruppin,072,Dabergotz,CDU,P,296,3,0,507,293,23,847,10
Gemeindevertretung,12068072,68,Ostprignitz-Ruppin,072,Dabergotz,Unabhängige Wählergemeinschaft Dabergotz,WG,551,5,4,507,293,23,847,10
Gemeindevertretung,12068109,68,Ostprignitz-Ruppin,109,Dreetz,DIE LINKE,P,291,2,1,1055,548,41,1549,16
Gemeindevertretung,12068109,68,Ostprignitz-Ruppin,109,Dreetz,Bürgergruppe Dreetz,WG,649,4,0,1055,548,41,1549,16
Gemeindevertretung,12068109,68,Ostprignitz-Ruppin,109,Dreetz,Förderverein Dreetz,WG,171,1,0,1055,548,41,1549,16
Gemeindevertretung,12068109,68,Ostprignitz-Ruppin,109,Dreetz,Karl-Heinz Hans,EB,132,1,0,1055,548,41,1549,16
Gemeindevertretung,12068109,68,Ostprignitz-Ruppin,109,Dreetz,Andreas Kopper,EB,201,1,0,1055,548,41,1549,16
Gemeindevertretung,12068109,68,Ostprignitz-Ruppin,109,Dreetz,Martin Petras,EB,105,1,0,1055,548,41,1549,16
Gemeindevertretung,12068117,68,Ostprignitz-Ruppin,117,Fehrbellin,CDU,P,1664,4,0,7736,3682,,10409,177
Gemeindevertretung,12068117,68,Ostprignitz-Ruppin,117,Fehrbellin,SPD,P,1123,3,0,7736,3682,,10409,177
Gemeindevertretung,12068117,68,Ostprignitz-Ruppin,117,Fehrbellin,DIE LINKE,P,1510,4,3,7736,3682,,10409,177
Gemeindevertretung,12068117,68,Ostprignitz-Ruppin,117,Fehrbellin,Freie WG Langen,WG,848,2,0,7736,3682,,10409,177
Gemeindevertretung,12068117,68,Ostprignitz-Ruppin,117,Fehrbellin,Linum-für den ländlichen Raum,LV,743,2,1,7736,3682,,10409,177
Gemeindevertretung,12068117,68,Ostprignitz-Ruppin,117,Fehrbellin,Freiwillige Feuerwehr,WG,580,1,0,7736,3682,,10409,177
Gemeindevertretung,12068117,68,Ostprignitz-Ruppin,117,Fehrbellin,Seniorenverein Wustrau,WG,444,1,0,7736,3682,,10409,177
Gemeindevertretung,12068117,68,Ostprignitz-Ruppin,117,Fehrbellin,Brandenb. Dorf Walchow,WG,378,1,1,7736,3682,,10409,177
Gemeindevertretung,12068117,68,Ostprignitz-Ruppin,117,Fehrbellin,Pro Lentzke,WG,339,1,0,7736,3682,,10409,177
Gemeindevertretung,12068117,68,Ostprignitz-Ruppin,117,Fehrbellin,Förderer des Ortes Manker,WG,306,1,0,7736,3682,,10409,177
Gemeindevertretung,12068117,68,Ostprignitz-Ruppin,117,Fehrbellin,Die Königshorster,WG,306,1,0,7736,3682,,10409,177
Gemeindevertretung,12068117,68,Ostprignitz-Ruppin,117,Fehrbellin,GRÜNE/B 90,P,291,1,0,7736,3682,,10409,177
Gemeindevertretung,12068117,68,Ostprignitz-Ruppin,117,Fehrbellin,Freie WG Brunne,WG,288,1,1,7736,3682,,10409,177
Gemeindevertretung,12068117,68,Ostprignitz-Ruppin,117,Fehrbellin,Heimat- u. KV Wustrau,WG,262,1,0,7736,3682,,10409,177
Gemeindevertretung,12068117,68,Ostprignitz-Ruppin,117,Fehrbellin,BI Hakenberg,WG,244,1,0,7736,3682,,10409,177
Gemeindevertretung,12068117,68,Ostprignitz-Ruppin,117,Fehrbellin,Kreisbauernverband OPR,WG,234,1,0,7736,3682,,10409,177
Gemeindevertretung,12068117,68,Ostprignitz-Ruppin,117,Fehrbellin,Pro Tarmow,WG,175,0,0,7736,3682,,10409,177
Gemeindevertretung,12068117,68,Ostprignitz-Ruppin,117,Fehrbellin,Wählergem. Deutschhof,WG,166,0,0,7736,3682,,10409,177
Gemeindevertretung,12068117,68,Ostprignitz-Ruppin,117,Fehrbellin,Betziner Wählergem.,WG,106,0,0,7736,3682,,10409,177
Gemeindevertretung,12068117,68,Ostprignitz-Ruppin,117,Fehrbellin,Bürger für Wall,WG,128,0,0,7736,3682,,10409,177
Gemeindevertretung,12068117,68,Ostprignitz-Ruppin,117,Fehrbellin,Liste Dechtow,LV,180,0,0,7736,3682,,10409,177
Gemeindevertretung,12068117,68,Ostprignitz-Ruppin,117,Fehrbellin,Einzelwahlvorschlag Piepenburg,EB,94,0,0,7736,3682,,10409,177
Gemeindevertretung,12068181,68,Ostprignitz-Ruppin,181,Heiligengrabe,DIE LINKE,P,438,1,1,4190,2293,0,6585,83
Gemeindevertretung,12068181,68,Ostprignitz-Ruppin,181,Heiligengrabe,"""WIR""-FWG e.V",LV,1327,5,3,4190,2293,0,6585,83
Gemeindevertretung,12068181,68,Ostprignitz-Ruppin,181,Heiligengrabe,WG-HL,WG,2995,11,0,4190,2293,0,6585,83
Gemeindevertretung,12068181,68,Ostprignitz-Ruppin,181,Heiligengrabe,BB-G-R,WG,1379,5,1,4190,2293,0,6585,83
Gemeindevertretung,12068181,68,Ostprignitz-Ruppin,181,Heiligengrabe,WG Lebens(t)raum,WG,446,2,1,4190,2293,0,6585,83
Gemeindevertretung,12068188,68,Ostprignitz-Ruppin,188,Herzberg(Mark),Heimatverein pro Herzberg e.V.,WG,553,5,1,569,320,0,909,51
Gemeindevertretung,12068188,68,Ostprignitz-Ruppin,188,Herzberg(Mark),Neue Wählergruppe Herzberg,WG,155,1,1,569,320,0,909,51
Gemeindevertretung,12068188,68,Ostprignitz-Ruppin,188,Herzberg(Mark),Ulrich Baller,EB,113,1,0,569,320,0,909,51
Gemeindevertretung,12068188,68,Ostprignitz-Ruppin,188,Herzberg(Mark),Michaela Wolff,EB,42,1,1,569,320,0,909,51
Gemeindevertretung,12068188,68,Ostprignitz-Ruppin,188,Herzberg(Mark),GRÜNE/B 90,P,11,0,0,569,320,0,909,51
Gemeindevertretung,12068188,68,Ostprignitz-Ruppin,188,Herzberg(Mark),Jörg Hegemann,EB,35,0,0,569,320,0,909,51
Gemeindevertretung,12068264,68,Ostprignitz-Ruppin,264,Kyritz,CDU,P,2397,6,1,8474,3773,449,11126,116
Gemeindevertretung,12068264,68,Ostprignitz-Ruppin,264,Kyritz,SPD,P,2312,6,1,8474,3773,449,11126,116
Gemeindevertretung,12068264,68,Ostprignitz-Ruppin,264,Kyritz,DIE LINKE,P,3774,9,5,8474,3773,449,11126,116
Gemeindevertretung,12068264,68,Ostprignitz-Ruppin,264,Kyritz,FDP,P,532,1,0,8474,3773,449,11126,116
Gemeindevertretung,12068264,68,Ostprignitz-Ruppin,264,Kyritz,GRÜNE/B 90,P,668,2,1,8474,3773,449,11126,116
Gemeindevertretung,12068264,68,Ostprignitz-Ruppin,264,Kyritz,KLW,WG,1443,3,1,8474,3773,449,11126,116
Gemeindevertretung,12068280,68,Ostprignitz-Ruppin,280,Lindow (Mark),CDU,P,1190,4,2,2809,1478,0,4237,128
Gemeindevertretung,12068280,68,Ostprignitz-Ruppin,280,Lindow (Mark),SPD,P,1080,4,0,2809,1478,0,4237,128
Gemeindevertretung,12068280,68,Ostprignitz-Ruppin,280,Lindow (Mark),Lindow Land,WG,895,3,0,2809,1478,0,4237,128
Gemeindevertretung,12068280,68,Ostprignitz-Ruppin,280,Lindow (Mark),DIE LINKE,P,441,2,0,2809,1478,0,4237,128
Gemeindevertretung,12068280,68,Ostprignitz-Ruppin,280,Lindow (Mark),FDP,P,400,2,0,2809,1478,0,4237,128
Gemeindevertretung,12068280,68,Ostprignitz-Ruppin,280,Lindow (Mark),Bürgerforum,WG,231,1,1,2809,1478,0,4237,128
Gemeindevertretung,12068306,68,Ostprignitz-Ruppin,306,Märkisch Linden,CDU,P,99,1,0,1055,561,27,1632,12
Gemeindevertretung,12068306,68,Ostprignitz-Ruppin,306,Märkisch Linden,SPD,P,174,1,0,1055,561,27,1632,12
Gemeindevertretung,12068306,68,Ostprignitz-Ruppin,306,Märkisch Linden,DIE LINKE,P,319,2,2,1055,561,27,1632,12
Gemeindevertretung,12068306,68,Ostprignitz-Ruppin,306,Märkisch Linden,Unabhängige Wählergruppe Gottberg,WG,274,2,0,1055,561,27,1632,12
Gemeindevertretung,12068306,68,Ostprignitz-Ruppin,306,Märkisch Linden,"Einzelwahlvorschlag ""Noack""",EB,164,1,0,1055,561,27,1632,12
Gemeindevertretung,12068306,68,Ostprignitz-Ruppin,306,Märkisch Linden,"Einzelwahlvorschlag ""Thiede""",EB,240,1,0,1055,561,27,1632,12
Gemeindevertretung,12068306,68,Ostprignitz-Ruppin,306,Märkisch Linden,"Einzelwahlvorschlag ""Born""",EB,139,1,0,1055,561,27,1632,12
Gemeindevertretung,12068306,68,Ostprignitz-Ruppin,306,Märkisch Linden,"Einzelwahlvorschlag ""Bednarek""",EB,100,1,0,1055,561,27,1632,12
Gemeindevertretung,12068306,68,Ostprignitz-Ruppin,306,Märkisch Linden,"Einzelwahlvorschlag ""Hollmann""",EB,57,0,0,1055,561,27,1632,12
Gemeindevertretung,12068306,68,Ostprignitz-Ruppin,306,Märkisch Linden,"Einzelwahlvorschlag ""Seidel""",EB,66,0,0,1055,561,27,1632,12
Gemeindevertretung,12068320,68,Ostprignitz-Ruppin,320,Neuruppin,CDU,P,3518,4,0,26624,10062,1344,28341,513
Gemeindevertretung,12068320,68,Ostprignitz-Ruppin,320,Neuruppin,SPD,P,7956,9,4,26624,10062,1344,28341,513
Gemeindevertretung,12068320,68,Ostprignitz-Ruppin,320,Neuruppin,DIE LINKE,P,6576,7,3,26624,10062,1344,28341,513
Gemeindevertretung,12068320,68,Ostprignitz-Ruppin,320,Neuruppin,WG KBV,WG,1836,2,0,26624,10062,1344,28341,513
Gemeindevertretung,12068320,68,Ostprignitz-Ruppin,320,Neuruppin,FDP,P,1873,2,0,26624,10062,1344,28341,513
Gemeindevertretung,12068320,68,Ostprignitz-Ruppin,320,Neuruppin,GRÜNE/B 90,P,2750,3,0,26624,10062,1344,28341,513
Gemeindevertretung,12068320,68,Ostprignitz-Ruppin,320,Neuruppin,Pro Ruppin,WG,3236,4,1,26624,10062,1344,28341,513
Gemeindevertretung,12068320,68,Ostprignitz-Ruppin,320,Neuruppin,NI,WG,596,1,1,26624,10062,1344,28341,513
Gemeindevertretung,12068324,68,Ostprignitz-Ruppin,324,Neustadt (Dosse),CDU,P,1218,6,1,3006,1494,170,4338,34
Gemeindevertretung,12068324,68,Ostprignitz-Ruppin,324,Neustadt (Dosse),SPD,P,1160,5,4,3006,1494,170,4338,34
Gemeindevertretung,12068324,68,Ostprignitz-Ruppin,324,Neustadt (Dosse),DIE LINKE,P,931,4,0,3006,1494,170,4338,34
Gemeindevertretung,12068324,68,Ostprignitz-Ruppin,324,Neustadt (Dosse),Bürgergruppe,WG,568,3,1,3006,1494,170,4338,34
Gemeindevertretung,12068324,68,Ostprignitz-Ruppin,324,Neustadt (Dosse),FDP,P,461,2,0,3006,1494,170,4338,34
Gemeindevertretung,12068353,68,Ostprignitz-Ruppin,353,Rheinsberg,CDU,P,2373,5,1,7612,4046,623,11405,193
Gemeindevertretung,12068353,68,Ostprignitz-Ruppin,353,Rheinsberg,SPD,P,2969,7,2,7612,4046,623,11405,193
Gemeindevertretung,12068353,68,Ostprignitz-Ruppin,353,Rheinsberg,DIE LINKE,P,2133,5,1,7612,4046,623,11405,193
Gemeindevertretung,12068353,68,Ostprignitz-Ruppin,353,Rheinsberg,FDP,P,318,1,0,7612,4046,623,11405,193
Gemeindevertretung,12068353,68,Ostprignitz-Ruppin,353,Rheinsberg,BBR,WG,1540,4,1,7612,4046,623,11405,193
Gemeindevertretung,12068353,68,Ostprignitz-Ruppin,353,Rheinsberg,BK-OPR,WG,579,1,0,7612,4046,623,11405,193
Gemeindevertretung,12068353,68,Ostprignitz-Ruppin,353,Rheinsberg,WgD,WG,1294,3,1,7612,4046,623,11405,193
Gemeindevertretung,12068353,68,Ostprignitz-Ruppin,353,Rheinsberg,Einzelwahlvorschlag Müther,EB,199,0,0,7612,4046,623,11405,193
Gemeindevertretung,12068372,68,Ostprignitz-Ruppin,372,Rüthnick,Freie Wählergemeinschaft Rüthnick,WG,472,4,1,426,334,0,985,4
Gemeindevertretung,12068372,68,Ostprignitz-Ruppin,372,Rüthnick,SPD,P,430,3,0,426,334,0,985,4
Gemeindevertretung,12068372,68,Ostprignitz-Ruppin,372,Rüthnick,Ralf-Peter Voigt,EB,83,1,0,426,334,0,985,4
Gemeindevertretung,12068409,68,Ostprignitz-Ruppin,409,Sieversdorf-Hohenofen,Wählergruppe Sieversdorf-Hohenofen,LV,901,10,4,730,311,34,901,7
Gemeindevertretung,12068413,68,Ostprignitz-Ruppin,413,Storbeck-Frankendorf,"Einzelwahlvorschlag ""Berner""",EB,110,1,0,448,277,12,810,6
Gemeindevertretung,12068413,68,Ostprignitz-Ruppin,413,Storbeck-Frankendorf,"Einzelwahlvorschlag ""Krüger""",EB,84,1,1,448,277,12,810,6
Gemeindevertretung,12068413,68,Ostprignitz-Ruppin,413,Storbeck-Frankendorf,"Einzelwahlvorschlag ""Berndt""",EB,48,0,0,448,277,12,810,6
Gemeindevertretung,12068413,68,Ostprignitz-Ruppin,413,Storbeck-Frankendorf,"Einzelwahlvorschlag ""Gehrmann""",EB,121,1,0,448,277,12,810,6
Gemeindevertretung,12068413,68,Ostprignitz-Ruppin,413,Storbeck-Frankendorf,"Einzelwahlvorschlag ""Hertzke""",EB,92,1,0,448,277,12,810,6
Gemeindevertretung,12068413,68,Ostprignitz-Ruppin,413,Storbeck-Frankendorf,"Einzelwahlvorschlag ""Horn""",EB,107,1,0,448,277,12,810,6
Gemeindevertretung,12068413,68,Ostprignitz-Ruppin,413,Storbeck-Frankendorf,"Einzelwahlvorschlag ""Reinicke""",EB,50,1,1,448,277,12,810,6
Gemeindevertretung,12068413,68,Ostprignitz-Ruppin,413,Storbeck-Frankendorf,"Einzelwahlvorschlag ""Semrau""",EB,100,1,1,448,277,12,810,6
Gemeindevertretung,12068413,68,Ostprignitz-Ruppin,413,Storbeck-Frankendorf,"Einzelwahlvorschlag ""Zech""",EB,98,1,0,448,277,12,810,6
Gemeindevertretung,12068417,68,Ostprignitz-Ruppin,417,Stüdenitz-Schönermark,DIE LINKE,P,34,1,1,548,345,22,977,16
Gemeindevertretung,12068417,68,Ostprignitz-Ruppin,417,Stüdenitz-Schönermark,Bürgergruppe Stüdenitz-Schönermark,WG,644,5,0,548,345,22,977,16
Gemeindevertretung,12068417,68,Ostprignitz-Ruppin,417,Stüdenitz-Schönermark,Wählergruppe Bürger für Bürger,WG,152,1,0,548,345,22,977,16
Gemeindevertretung,12068417,68,Ostprignitz-Ruppin,417,Stüdenitz-Schönermark,Freunde des Sportvereins,WG,147,1,0,548,345,22,977,16
Gemeindevertretung,12068425,68,Ostprignitz-Ruppin,425,Temnitzquell,CDU,P,128,1,1,694,408,23,1177,11
Gemeindevertretung,12068425,68,Ostprignitz-Ruppin,425,Temnitzquell,SPD,P,129,1,0,694,408,23,1177,11
Gemeindevertretung,12068425,68,Ostprignitz-Ruppin,425,Temnitzquell,Wählergruppe Temnitzquell,WG,593,5,2,694,408,23,1177,11
Gemeindevertretung,12068425,68,Ostprignitz-Ruppin,425,Temnitzquell,"Einzelwahlvorschlag ""Braun""",EB,107,1,0,694,408,23,1177,11
Gemeindevertretung,12068425,68,Ostprignitz-Ruppin,425,Temnitzquell,"Einzelwahlvorschlag ""Rogge""",EB,76,1,0,694,408,23,1177,11
Gemeindevertretung,12068425,68,Ostprignitz-Ruppin,425,Temnitzquell,"Einzelwahlvorschlag ""Gentikow""",EB,93,1,0,694,408,23,1177,11
Gemeindevertretung,12068425,68,Ostprignitz-Ruppin,425,Temnitzquell,"Einzelwahlvorschlag ""Lauer""",EB,51,0,0,694,408,23,1177,11
Gemeindevertretung,12068426,68,Ostprignitz-Ruppin,426,Temnitztal,CDU,P,584,3,0,1326,834,45,2368,36
Gemeindevertretung,12068426,68,Ostprignitz-Ruppin,426,Temnitztal,SPD,P,141,1,0,1326,834,45,2368,36
Gemeindevertretung,12068426,68,Ostprignitz-Ruppin,426,Temnitztal,DIE LINKE,P,224,1,0,1326,834,45,2368,36
Gemeindevertretung,12068426,68,Ostprignitz-Ruppin,426,Temnitztal,Wählergruppe Brandenburgische Gemeinde Temnitztal,WG,1152,6,0,1326,834,45,2368,36
Gemeindevertretung,12068426,68,Ostprignitz-Ruppin,426,Temnitztal,Wählergruppe Heimatverein Kerzlin e.V.,WG,207,1,0,1326,834,45,2368,36
Gemeindevertretung,12068426,68,Ostprignitz-Ruppin,426,Temnitztal,"Einzelwahlvorschlag ""Paschke""",EB,60,0,0,1326,834,45,2368,36
Gemeindevertretung,12068437,68,Ostprignitz-Ruppin,437,Vielitzsee,Dieter Fischer,EB,115,2,0,428,272,0,794,16
Gemeindevertretung,12068437,68,Ostprignitz-Ruppin,437,Vielitzsee,DIE LINKE,P,101,1,0,428,272,0,794,16
Gemeindevertretung,12068437,68,Ostprignitz-Ruppin,437,Vielitzsee,FDP,P,85,1,0,428,272,0,794,16
Gemeindevertretung,12068437,68,Ostprignitz-Ruppin,437,Vielitzsee,Petra Brusch,EB,68,1,1,428,272,0,794,16
Gemeindevertretung,12068437,68,Ostprignitz-Ruppin,437,Vielitzsee,Peter Schaefer,EB,53,1,0,428,272,0,794,16
Gemeindevertretung,12068437,68,Ostprignitz-Ruppin,437,Vielitzsee,Fereno Zitzmann,EB,53,1,0,428,272,0,794,16
Gemeindevertretung,12068437,68,Ostprignitz-Ruppin,437,Vielitzsee,Lutz Franke,EB,50,1,0,428,272,0,794,16
Gemeindevertretung,12068437,68,Ostprignitz-Ruppin,437,Vielitzsee,Hans-Jürgen Töpfer,EB,48,1,0,428,272,0,794,16
Gemeindevertretung,12068437,68,Ostprignitz-Ruppin,437,Vielitzsee,Bert Schröder,EB,47,1,0,428,272,0,794,16
Gemeindevertretung,12068437,68,Ostprignitz-Ruppin,437,Vielitzsee,Martin Görgen,EB,39,1,0,428,272,0,794,16
Gemeindevertretung,12068437,68,Ostprignitz-Ruppin,437,Vielitzsee,Christine Buchholz,EB,38,1,1,428,272,0,794,16
Gemeindevertretung,12068437,68,Ostprignitz-Ruppin,437,Vielitzsee,Heino Brandenburg,EB,28,0,0,428,272,0,794,16
Gemeindevertretung,12068437,68,Ostprignitz-Ruppin,437,Vielitzsee,Frank Schnur,EB,37,0,0,428,272,0,794,16
Gemeindevertretung,12068437,68,Ostprignitz-Ruppin,437,Vielitzsee,Mathias Scholz,EB,32,0,0,428,272,0,794,16
Gemeindevertretung,12068452,68,Ostprignitz-Ruppin,452,Walsleben,SPD,P,76,1,0,666,367,47,1058,9
Gemeindevertretung,12068452,68,Ostprignitz-Ruppin,452,Walsleben,DIE LINKE,P,209,2,0,666,367,47,1058,9
Gemeindevertretung,12068452,68,Ostprignitz-Ruppin,452,Walsleben,Unabhängige Wählergruppe Walsleben,WG,509,5,2,666,367,47,1058,9
Gemeindevertretung,12068452,68,Ostprignitz-Ruppin,452,Walsleben,"Einzelwahlvorschlag ""Lorenz""",EB,151,1,0,666,367,47,1058,9
Gemeindevertretung,12068452,68,Ostprignitz-Ruppin,452,Walsleben,"Einzelwahlvorschlag ""Bunk""",EB,113,1,0,666,367,47,1058,9
Gemeindevertretung,12068468,68,Ostprignitz-Ruppin,468,Wittstock/Dosse,CDU,P,3802,7,1,13695,5700,0,16269,215
Gemeindevertretung,12068468,68,Ostprignitz-Ruppin,468,Wittstock/Dosse,SPD,P,3985,7,2,13695,5700,0,16269,215
Gemeindevertretung,12068468,68,Ostprignitz-Ruppin,468,Wittstock/Dosse,DIE LINKE,P,3479,6,2,13695,5700,0,16269,215
Gemeindevertretung,12068468,68,Ostprignitz-Ruppin,468,Wittstock/Dosse,WG KBV,WG,1105,2,0,13695,5700,0,16269,215
Gemeindevertretung,12068468,68,Ostprignitz-Ruppin,468,Wittstock/Dosse,FDP,P,1373,2,1,13695,5700,0,16269,215
Gemeindevertretung,12068468,68,Ostprignitz-Ruppin,468,Wittstock/Dosse,FWG,WG,2245,4,0,13695,5700,0,16269,215
Gemeindevertretung,12068468,68,Ostprignitz-Ruppin,468,Wittstock/Dosse,WG H/B,WG,280,0,0,13695,5700,0,16269,215
Gemeindevertretung,12068477,68,Ostprignitz-Ruppin,477,Wusterhausen/Dosse,CDU,P,1301,3,0,5499,2915,292,8396,86
Gemeindevertretung,12068477,68,Ostprignitz-Ruppin,477,Wusterhausen/Dosse,SPD,P,1779,4,0,5499,2915,292,8396,86
Gemeindevertretung,12068477,68,Ostprignitz-Ruppin,477,Wusterhausen/Dosse,DIE LINKE,P,2169,4,0,5499,2915,292,8396,86
Gemeindevertretung,12068477,68,Ostprignitz-Ruppin,477,Wusterhausen/Dosse,FDP,P,811,2,1,5499,2915,292,8396,86
Gemeindevertretung,12068477,68,Ostprignitz-Ruppin,477,Wusterhausen/Dosse,LäR,WG,2177,5,1,5499,2915,292,8396,86
Gemeindevertretung,12068477,68,Ostprignitz-Ruppin,477,Wusterhausen/Dosse,Langner,EB,159,0,0,5499,2915,292,8396,86
Gemeindevertretung,12068501,68,Ostprignitz-Ruppin,501,Zernitz-Lohm,Zernitzer Sportverein,WG,822,7,1,826,410,32,1161,17
Gemeindevertretung,12068501,68,Ostprignitz-Ruppin,501,Zernitz-Lohm,Wählergruppe Lohm,WG,145,1,0,826,410,32,1161,17
Gemeindevertretung,12068501,68,Ostprignitz-Ruppin,501,Zernitz-Lohm,CDU,P,132,1,0,826,410,32,1161,17
Gemeindevertretung,12068501,68,Ostprignitz-Ruppin,501,Zernitz-Lohm,FDP,P,62,1,1,826,410,32,1161,17
Gemeindevertretung,12069017,69,Potsdam-Mittelmark,017,Beelitz,CDU,P,2151,5,2,10206,4961,526,14119,134
