Air Quality Station EoI Code,Air Pollutant,Year,Air Pollution Level,Unit Of Air Pollution Level,Air Quality Station Type,Air Quality Station Area,State,District,City,Linke,Gruene,SPD,FDP,CDU,AfD,Others,year_of_last_vote
DEBY001,NO2,2021,22.071,ug/m3,Traffic,Urban,BY,Ansbach (Kreisfreie Stadt),Ansbach,0.0,12.5,12.5,0.0,27.500000000000004,7.5,40.0,2020.0
DEBY001,NO2,2022,21.828,ug/m3,Traffic,Urban,BY,Ansbach (Kreisfreie Stadt),Ansbach,0.0,12.5,12.5,0.0,27.500000000000004,7.5,40.0,2020.0
DEBY001,NO2,2023,20.664,ug/m3,Traffic,Urban,BY,Ansbach (Kreisfreie Stadt),Ansbach,0.0,12.5,12.5,0.0,27.500000000000004,7.5,40.0,2020.0
DEBY001,NO2,2024,19.826,ug/m3,Traffic,Urban,BY,Ansbach (Kreisfreie Stadt),Ansbach,0.0,12.5,12.5,0.0,27.500000000000004,7.5,40.0,2020.0
DEBY001,NO2,2025,26.746,ug/m3,Traffic,Urban,BY,Ansbach (Kreisfreie Stadt),Ansbach,0.0,12.5,12.5,0.0,27.500000000000004,7.5,40.0,2020.0
DEST095,NO2,2002,35.159,ug/m3,Traffic,urban,ST,Salzlandkreis,Aschersleben,,,,,,,,
DEST095,NO2,2003,38.464,ug/m3,Traffic,urban,ST,Salzlandkreis,Aschersleben,,,,,,,,
DEST095,NO2,2004,30.166,ug/m3,Traffic,urban,ST,Salzlandkreis,Aschersleben,,,,,,,,
DEST095,NO2,2005,29.807,ug/m3,Traffic,urban,ST,Salzlandkreis,Aschersleben,,,,,,,,
DEST095,NO2,2006,34.944,ug/m3,Traffic,urban,ST,Salzlandkreis,Aschersleben,,,,,,,,
DEST095,NO2,2007,33.732,ug/m3,Traffic,urban,ST,Salzlandkreis,Aschersleben,,,,,,,,
DEST095,NO2,2008,32.154,ug/m3,Traffic,urban,ST,Salzlandkreis,Aschersleben,,,,,,,,
DEST095,NO2,2009,24.484,ug/m3,Traffic,urban,ST,Salzlandkreis,Aschersleben,,,,,,,,
DEST095,NO2,2010,30.519,ug/m3,Traffic,urban,ST,Salzlandkreis,Aschersleben,,,,,,,,
DEST095,NO2,2011,30.837,ug/m3,Traffic,urban,ST,Salzlandkreis,Aschersleben,,,,,,,,
DEST095,NO2,2012,31.1,ug/m3,Traffic,urban,ST,Salzlandkreis,Aschersleben,,,,,,,,
DEST095,NO2,2013,30.323,ug/m3,Traffic,Urban,ST,Salzlandkreis,Aschersleben,,,,,,,,
DEST095,NO2,2014,29.559,ug/m3,Traffic,Urban,ST,Salzlandkreis,Aschersleben,,,,,,,,
DEST095,NO2,2015,27.494,ug/m3,Traffic,Urban,ST,Salzlandkreis,Aschersleben,,,,,,,,
DEST095,NO2,2016,28.563,ug/m3,Traffic,Urban,ST,Salzlandkreis,Aschersleben,,,,,,,,
DEST095,NO2,2017,26.241,ug/m3,Traffic,Urban,ST,Salzlandkreis,Aschersleben,,,,,,,,
DEST095,NO2,2018,28.497,ug/m3,Traffic,Urban,ST,Salzlandkreis,Aschersleben,,,,,,,,
DEST095,NO2,2019,24.56,ug/m3,Traffic,Urban,ST,Salzlandkreis,Aschersleben,,,,,,,,
DEST095,NO2,2020,20.478,ug/m3,Traffic,Urban,ST,Salzlandkreis,Aschersleben,,,,,,,,
DEST095,NO2,2021,19.706,ug/m3,Traffic,Urban,ST,Salzlandkreis,Aschersleben,,,,,,,,
DEST095,NO2,2022,19.491,ug/m3,Traffic,Urban,ST,Salzlandkreis,Aschersleben,,,,,,,,
DEST095,NO2,2023,16.846,ug/m3,Traffic,Urban,ST,Salzlandkreis,Aschersleben,,,,,,,,
DEST095,NO2,2024,16.325,ug/m3,Traffic,Urban,ST,Salzlandkreis,Aschersleben,,,,,,,,
DEST095,NO2,2025,7.713,ug/m3,Traffic,Urban,ST,Salzlandkreis,Aschersleben,,,,,,,,
DESN002,NO2,1995,40.676,ug/m3,Traffic,urban,SN,Erzgebirgskreis,Aue,,,,,,,,
DESN002,NO2,1996,41.549,ug/m3,Traffic,urban,SN,Erzgebirgskreis,Aue,,,,,,,,
DESN002,NO2,1997,36.438,ug/m3,Traffic,urban,SN,Erzgebirgskreis,Aue,,,,,,,,
DESN002,NO2,1998,36.939,ug/m3,Traffic,urban,SN,Erzgebirgskreis,Aue,,,,,,,,
DESN002,NO2,1999,35.278,ug/m3,Traffic,urban,SN,Erzgebirgskreis,Aue,,,,,,,,
DESN002,NO2,2000,34.157,ug/m3,Traffic,urban,SN,Erzgebirgskreis,Aue,,,,,,,,
DESN002,NO2,2001,30.263,ug/m3,Traffic,urban,SN,Erzgebirgskreis,Aue,,,,,,,,
DESN002,NO2,2002,25.853,ug/m3,Traffic,urban,SN,Erzgebirgskreis,Aue,,,,,,,,
DESN048,NO2,1995,34.83,ug/m3,Traffic,urban,SN,Vogtlandkreis,Auerbach/Vogtl.,,,,,,,,
DESN048,NO2,1996,35.988,ug/m3,Traffic,urban,SN,Vogtlandkreis,Auerbach/Vogtl.,,,,,,,,
DESN048,NO2,1997,36.103,ug/m3,Traffic,urban,SN,Vogtlandkreis,Auerbach/Vogtl.,,,,,,,,
DESN048,NO2,1998,31.485,ug/m3,Traffic,urban,SN,Vogtlandkreis,Auerbach/Vogtl.,,,,,,,,
DESN048,NO2,1999,29.763,ug/m3,Traffic,urban,SN,Vogtlandkreis,Auerbach/Vogtl.,,,,,,,,
DESN048,NO2,2000,28.681,ug/m3,Traffic,urban,SN,Vogtlandkreis,Auerbach/Vogtl.,,,,,,,,
DEBY006,NO2,1988,85.387,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,,,,,,,,
DEBY006,NO2,1988,85.387,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,,,,,,,,
DEBY006,NO2,1989,61.319,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,,,,,,,,
DEBY006,NO2,1989,61.319,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,,,,,,,,
DEBY006,NO2,1990,57.576,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.0,10.0,28.33333333333333,1.6666666666666667,45.0,0.0,15.0,1990.0
DEBY006,NO2,1990,57.576,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.0,10.0,28.33333333333333,1.6666666666666667,45.0,0.0,15.0,1990.0
DEBY006,NO2,1991,69.691,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.0,10.0,28.33333333333333,1.6666666666666667,45.0,0.0,15.0,1990.0
DEBY006,NO2,1991,69.691,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.0,10.0,28.33333333333333,1.6666666666666667,45.0,0.0,15.0,1990.0
DEBY006,NO2,1992,56.82,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.0,10.0,28.33333333333333,1.6666666666666667,45.0,0.0,15.0,1990.0
DEBY006,NO2,1992,56.82,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.0,10.0,28.33333333333333,1.6666666666666667,45.0,0.0,15.0,1990.0
DEBY006,NO2,1993,53.805,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.0,10.0,28.33333333333333,1.6666666666666667,45.0,0.0,15.0,1990.0
DEBY006,NO2,1993,53.805,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.0,10.0,28.33333333333333,1.6666666666666667,45.0,0.0,15.0,1990.0
DEBY006,NO2,1995,73.672,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.0,10.0,28.33333333333333,1.6666666666666667,45.0,0.0,15.0,1990.0
DEBY006,NO2,1995,73.672,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.0,10.0,28.33333333333333,1.6666666666666667,45.0,0.0,15.0,1990.0
DEBY006,NO2,1996,57.393,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.0,10.0,31.666666666666664,1.6666666666666667,46.66666666666666,0.0,10.0,1996.0
DEBY006,NO2,1996,57.393,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.0,10.0,31.666666666666664,1.6666666666666667,46.66666666666666,0.0,10.0,1996.0
DEBY006,NO2,1996,57.448,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.0,10.0,31.666666666666664,1.6666666666666667,46.66666666666666,0.0,10.0,1996.0
DEBY006,NO2,1996,57.448,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.0,10.0,31.666666666666664,1.6666666666666667,46.66666666666666,0.0,10.0,1996.0
DEBY006,NO2,1997,53.089,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.0,10.0,31.666666666666664,1.6666666666666667,46.66666666666666,0.0,10.0,1996.0
DEBY006,NO2,1997,53.089,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.0,10.0,31.666666666666664,1.6666666666666667,46.66666666666666,0.0,10.0,1996.0
DEBY006,NO2,1997,53.112,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.0,10.0,31.666666666666664,1.6666666666666667,46.66666666666666,0.0,10.0,1996.0
DEBY006,NO2,1997,53.112,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.0,10.0,31.666666666666664,1.6666666666666667,46.66666666666666,0.0,10.0,1996.0
DEBY006,NO2,1998,66.762,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.0,10.0,31.666666666666664,1.6666666666666667,46.66666666666666,0.0,10.0,1996.0
DEBY006,NO2,1998,66.762,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.0,10.0,31.666666666666664,1.6666666666666667,46.66666666666666,0.0,10.0,1996.0
DEBY006,NO2,1999,59.856,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.0,10.0,31.666666666666664,1.6666666666666667,46.66666666666666,0.0,10.0,1996.0
DEBY006,NO2,1999,59.856,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.0,10.0,31.666666666666664,1.6666666666666667,46.66666666666666,0.0,10.0,1996.0
DEBY006,NO2,1999,59.864,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.0,10.0,31.666666666666664,1.6666666666666667,46.66666666666666,0.0,10.0,1996.0
DEBY006,NO2,1999,59.864,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.0,10.0,31.666666666666664,1.6666666666666667,46.66666666666666,0.0,10.0,1996.0
DEBY006,NO2,2000,52.38,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.0,10.0,31.666666666666664,1.6666666666666667,46.66666666666666,0.0,10.0,1996.0
DEBY006,NO2,2000,52.38,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.0,10.0,31.666666666666664,1.6666666666666667,46.66666666666666,0.0,10.0,1996.0
DEBY006,NO2,2001,52.567,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.0,10.0,31.666666666666664,1.6666666666666667,46.66666666666666,0.0,10.0,1996.0
DEBY006,NO2,2001,52.435,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.0,10.0,31.666666666666664,1.6666666666666667,46.66666666666666,0.0,10.0,1996.0
DEBY006,NO2,2001,52.567,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.0,10.0,31.666666666666664,1.6666666666666667,46.66666666666666,0.0,10.0,1996.0
DEBY006,NO2,2001,52.435,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.0,10.0,31.666666666666664,1.6666666666666667,46.66666666666666,0.0,10.0,1996.0
DEBY006,NO2,2002,53.829,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.0,8.333333333333332,38.333333333333336,0.0,45.0,0.0,8.33333333333332,2002.0
DEBY006,NO2,2002,53.829,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.0,8.333333333333332,38.333333333333336,0.0,45.0,0.0,8.33333333333332,2002.0
DEBY006,NO2,2003,60.059,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.0,8.333333333333332,38.333333333333336,0.0,45.0,0.0,8.33333333333332,2002.0
DEBY006,NO2,2003,60.059,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.0,8.333333333333332,38.333333333333336,0.0,45.0,0.0,8.33333333333332,2002.0
DEBY006,NO2,2004,51.046,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.0,8.333333333333332,38.333333333333336,0.0,45.0,0.0,8.33333333333332,2002.0
DEBY006,NO2,2004,51.046,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.0,8.333333333333332,38.333333333333336,0.0,45.0,0.0,8.33333333333332,2002.0
DEBY110,NO2,2004,56.034,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.0,8.333333333333332,38.333333333333336,0.0,45.0,0.0,8.33333333333332,2002.0
DEBY006,NO2,2005,52.0,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.0,8.333333333333332,38.333333333333336,0.0,45.0,0.0,8.33333333333332,2002.0
DEBY006,NO2,2005,52.0,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.0,8.333333333333332,38.333333333333336,0.0,45.0,0.0,8.33333333333332,2002.0
DEBY110,NO2,2005,58.944,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.0,8.333333333333332,38.333333333333336,0.0,45.0,0.0,8.33333333333332,2002.0
DEBY006,NO2,2006,56.579,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.0,8.333333333333332,38.333333333333336,0.0,45.0,0.0,8.33333333333332,2002.0
DEBY006,NO2,2006,56.579,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.0,8.333333333333332,38.333333333333336,0.0,45.0,0.0,8.33333333333332,2002.0
DEBY110,NO2,2006,64.847,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.0,8.333333333333332,38.333333333333336,0.0,45.0,0.0,8.33333333333332,2002.0
DEBY006,NO2,2007,49.848,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.0,8.333333333333332,38.333333333333336,0.0,45.0,0.0,8.33333333333332,2002.0
DEBY006,NO2,2007,49.848,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.0,8.333333333333332,38.333333333333336,0.0,45.0,0.0,8.33333333333332,2002.0
DEBY110,NO2,2007,58.661,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,0.0,8.333333333333332,38.333333333333336,0.0,45.0,0.0,8.33333333333332,2002.0
DEBY006,NO2,2008,45.288,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,3.333333333333333,10.0,31.666666666666664,1.6666666666666667,41.66666666666667,0.0,11.66666666666667,2008.0
DEBY006,NO2,2008,45.288,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,3.333333333333333,10.0,31.666666666666664,1.6666666666666667,41.66666666666667,0.0,11.66666666666667,2008.0
DEBY110,NO2,2008,53.262,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,3.333333333333333,10.0,31.666666666666664,1.6666666666666667,41.66666666666667,0.0,11.66666666666667,2008.0
DEBY006,NO2,2009,46.667,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,3.333333333333333,10.0,31.666666666666664,1.6666666666666667,41.66666666666667,0.0,11.66666666666667,2008.0
DEBY006,NO2,2009,46.667,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,3.333333333333333,10.0,31.666666666666664,1.6666666666666667,41.66666666666667,0.0,11.66666666666667,2008.0
DEBY110,NO2,2009,57.299,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,3.333333333333333,10.0,31.666666666666664,1.6666666666666667,41.66666666666667,0.0,11.66666666666667,2008.0
DEBY006,NO2,2010,51.141,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,3.333333333333333,10.0,31.666666666666664,1.6666666666666667,41.66666666666667,0.0,11.66666666666667,2008.0
DEBY006,NO2,2010,51.141,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,3.333333333333333,10.0,31.666666666666664,1.6666666666666667,41.66666666666667,0.0,11.66666666666667,2008.0
DEBY110,NO2,2010,54.282,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,3.333333333333333,10.0,31.666666666666664,1.6666666666666667,41.66666666666667,0.0,11.66666666666667,2008.0
DEBY006,NO2,2011,48.553,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,3.333333333333333,10.0,31.666666666666664,1.6666666666666667,41.66666666666667,0.0,11.66666666666667,2008.0
DEBY006,NO2,2011,48.553,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,3.333333333333333,10.0,31.666666666666664,1.6666666666666667,41.66666666666667,0.0,11.66666666666667,2008.0
DEBY110,NO2,2011,48.512,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,3.333333333333333,10.0,31.666666666666664,1.6666666666666667,41.66666666666667,0.0,11.66666666666667,2008.0
DEBY006,NO2,2012,33.42,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,3.333333333333333,10.0,31.666666666666664,1.6666666666666667,41.66666666666667,0.0,11.66666666666667,2008.0
DEBY006,NO2,2012,33.42,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,3.333333333333333,10.0,31.666666666666664,1.6666666666666667,41.66666666666667,0.0,11.66666666666667,2008.0
DEBY110,NO2,2012,45.943,ug/m3,Traffic,urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,3.333333333333333,10.0,31.666666666666664,1.6666666666666667,41.66666666666667,0.0,11.66666666666667,2008.0
DEBY006,NO2,2013,32.05,ug/m3,Traffic,Urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,3.333333333333333,10.0,31.666666666666664,1.6666666666666667,41.66666666666667,0.0,11.66666666666667,2008.0
DEBY110,NO2,2013,48.721,ug/m3,Traffic,Urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,3.333333333333333,10.0,31.666666666666664,1.6666666666666667,41.66666666666667,0.0,11.66666666666667,2008.0
DEBY006,NO2,2014,29.049,ug/m3,Traffic,Urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,3.333333333333333,11.666666666666666,21.666666666666668,1.6666666666666667,38.333333333333336,6.666666666666667,16.66666666666666,2014.0
DEBY110,NO2,2014,48.31,ug/m3,Traffic,Urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,3.333333333333333,11.666666666666666,21.666666666666668,1.6666666666666667,38.333333333333336,6.666666666666667,16.66666666666666,2014.0
DEBY006,NO2,2015,30.165,ug/m3,Traffic,Urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,3.333333333333333,11.666666666666666,21.666666666666668,1.6666666666666667,38.333333333333336,6.666666666666667,16.66666666666666,2014.0
DEBY110,NO2,2015,49.017,ug/m3,Traffic,Urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,3.333333333333333,11.666666666666666,21.666666666666668,1.6666666666666667,38.333333333333336,6.666666666666667,16.66666666666666,2014.0
DEBY006,NO2,2016,29.683,ug/m3,Traffic,Urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,3.333333333333333,11.666666666666666,21.666666666666668,1.6666666666666667,38.333333333333336,6.666666666666667,16.66666666666666,2014.0
DEBY110,NO2,2016,45.97,ug/m3,Traffic,Urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,3.333333333333333,11.666666666666666,21.666666666666668,1.6666666666666667,38.333333333333336,6.666666666666667,16.66666666666666,2014.0
DEBY006,NO2,2017,27.764,ug/m3,Traffic,Urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,3.333333333333333,11.666666666666666,21.666666666666668,1.6666666666666667,38.333333333333336,6.666666666666667,16.66666666666666,2014.0
DEBY110,NO2,2017,44.032,ug/m3,Traffic,Urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,3.333333333333333,11.666666666666666,21.666666666666668,1.6666666666666667,38.333333333333336,6.666666666666667,16.66666666666666,2014.0
DEBY110,NO2,2018,43.058,ug/m3,Traffic,Urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,3.333333333333333,11.666666666666666,21.666666666666668,1.6666666666666667,38.333333333333336,6.666666666666667,16.66666666666666,2014.0
DEBY006,NO2,2018,28.089,ug/m3,Traffic,Urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,3.333333333333333,11.666666666666666,21.666666666666668,1.6666666666666667,38.333333333333336,6.666666666666667,16.66666666666666,2014.0
DEBY006,NO2,2019,24.543,ug/m3,Traffic,Urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,3.333333333333333,11.666666666666666,21.666666666666668,1.6666666666666667,38.333333333333336,6.666666666666667,16.66666666666666,2014.0
DEBY110,NO2,2019,37.357,ug/m3,Traffic,Urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,3.333333333333333,11.666666666666666,21.666666666666668,1.6666666666666667,38.333333333333336,6.666666666666667,16.66666666666666,2014.0
DEBY006,NO2,2020,22.85,ug/m3,Traffic,Urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,3.333333333333333,23.33333333333333,15.0,1.6666666666666667,33.33333333333333,6.666666666666667,16.66666666666667,2020.0
DEBY110,NO2,2020,32.523,ug/m3,Traffic,Urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,3.333333333333333,23.33333333333333,15.0,1.6666666666666667,33.33333333333333,6.666666666666667,16.66666666666667,2020.0
DEBY006,NO2,2021,21.713,ug/m3,Traffic,Urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,3.333333333333333,23.33333333333333,15.0,1.6666666666666667,33.33333333333333,6.666666666666667,16.66666666666667,2020.0
DEBY110,NO2,2021,31.134,ug/m3,Traffic,Urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,3.333333333333333,23.33333333333333,15.0,1.6666666666666667,33.33333333333333,6.666666666666667,16.66666666666667,2020.0
DEBY006,NO2,2022,21.213,ug/m3,Traffic,Urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,3.333333333333333,23.33333333333333,15.0,1.6666666666666667,33.33333333333333,6.666666666666667,16.66666666666667,2020.0
DEBY110,NO2,2022,30.127,ug/m3,Traffic,Urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,3.333333333333333,23.33333333333333,15.0,1.6666666666666667,33.33333333333333,6.666666666666667,16.66666666666667,2020.0
DEBY006,NO2,2023,19.192,ug/m3,Traffic,Urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,3.333333333333333,23.33333333333333,15.0,1.6666666666666667,33.33333333333333,6.666666666666667,16.66666666666667,2020.0
DEBY110,NO2,2023,28.074,ug/m3,Traffic,Urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,3.333333333333333,23.33333333333333,15.0,1.6666666666666667,33.33333333333333,6.666666666666667,16.66666666666667,2020.0
DEBY006,NO2,2024,19.163,ug/m3,Traffic,Urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,3.333333333333333,23.33333333333333,15.0,1.6666666666666667,33.33333333333333,6.666666666666667,16.66666666666667,2020.0
DEBY110,NO2,2024,25.716,ug/m3,Traffic,Urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,3.333333333333333,23.33333333333333,15.0,1.6666666666666667,33.33333333333333,6.666666666666667,16.66666666666667,2020.0
DEBY110,NO2,2025,22.351,ug/m3,Traffic,Urban,BY,Augsburg (Kreisfreie Stadt),Augsburg,3.333333333333333,23.33333333333333,15.0,1.6666666666666667,33.33333333333333,6.666666666666667,16.66666666666667,2020.0
DEBW219,NO2,2015,52.214,ug/m3,Traffic,Urban,BW,Rems-Murr-Kreis,Backnang,0.0,15.384615384615383,23.07692307692308,0.0,34.61538461538461,0.0,26.92307692307691,2014.0
DEBW219,NO2,2016,55.559,ug/m3,Traffic,Urban,BW,Rems-Murr-Kreis,Backnang,0.0,15.384615384615383,23.07692307692308,0.0,34.61538461538461,0.0,26.92307692307691,2014.0
DEBW219,NO2,2017,52.671,ug/m3,Traffic,Urban,BW,Rems-Murr-Kreis,Backnang,0.0,15.384615384615383,23.07692307692308,0.0,34.61538461538461,0.0,26.92307692307691,2014.0
DEBW219,NO2,2018,48.719,ug/m3,Traffic,Urban,BW,Rems-Murr-Kreis,Backnang,0.0,15.384615384615383,23.07692307692308,0.0,34.61538461538461,0.0,26.92307692307691,2014.0
DEBW219,NO2,2019,38.877,ug/m3,Traffic,Urban,BW,Rems-Murr-Kreis,Backnang,0.0,19.23076923076924,19.23076923076924,0.0,26.923076923076923,7.6923076923076925,26.92307692307691,2019.0
DEBW219,NO2,2020,35.537,ug/m3,Traffic,Urban,BW,Rems-Murr-Kreis,Backnang,0.0,19.23076923076924,19.23076923076924,0.0,26.923076923076923,7.6923076923076925,26.92307692307691,2019.0
DEBW219,NO2,2021,34.823,ug/m3,Traffic,Urban,BW,Rems-Murr-Kreis,Backnang,0.0,19.23076923076924,19.23076923076924,0.0,26.923076923076923,7.6923076923076925,26.92307692307691,2019.0
DEBB069,NO2,2004,27.449,ug/m3,Traffic,urban,BB,Potsdam-Mittelmark,Bad Belzig,,,,,,,,
DEBB069,NO2,2005,29.095,ug/m3,Traffic,urban,BB,Potsdam-Mittelmark,Bad Belzig,,,,,,,,
