Berechnungsdatum;Ausgabe;Kreis;Kreisname;Amt;Amtsname;Gemeinde;Gemeindename;Wahlbezirke insg.;Erf. Wahlbezirke;Wahlberechtigte;W�hler;Wahlbeteiligung;Ung�ltige Stimmen;G�ltige Stimmen;CDU;DIE LINKE;SPD;GRÜNE;AfD;FDP;NPD;PIRATEN;ASK Schwerin;AWD;AWGV;ABLR;AfL;AUFBRUCH 09;B�ndnis C;B�rger f�r Stralsund;BVR;B�rgerb�ndnis "Landleben Tollensetal";BG;DKP;DF;FREIE W�HLER;Freier Horizont LUP;Freier Horizont MSE;Freier Horizont VG;Freier Horizont LRO;FPA;FR;Graue;KfV;Die PARTEI;Tierschutzpartei;Pro Aktiv;UB;UFR;Rostocker Bund;WGW;WGK;LUL;W�hlergruppe Adomeit;WLD;Einzelbewerber
05.06.2019 13:48:38;P;72;Landkreis Rostock;5253;Carb�k;13072087;Roggentin;3;3;2280;1604;70,4;0,9;99,1;21,7;26,4;19,3;8,3;12,7;4,8;0,5;x;x;x;x;x;x;x;0,4;x;x;x;x;x;x;2,6;x;x;x;0,5;x;x;x;x;x;x;0,3;x;x;x;x;x;x;x;x;2,6
05.06.2019 13:48:38;A;72;Landkreis Rostock;5253;Carb�k;13072108;Thulendorf;1;1;529;343;64,8;27;971;268;144;148;90;135;108;18;x;x;x;x;x;x;x;4;x;x;x;x;x;x;28;x;x;x;8;x;x;x;x;x;x;2;x;x;x;x;x;x;x;x;18
05.06.2019 13:48:38;P;72;Landkreis Rostock;5253;Carb�k;13072108;Thulendorf;1;1;529;343;64,8;2,7;97,3;27,6;14,8;15,2;9,3;13,9;11,1;1,9;x;x;x;x;x;x;x;0,4;x;x;x;x;x;x;2,9;x;x;x;0,8;x;x;x;x;x;x;0,2;x;x;x;x;x;x;x;x;1,9
05.06.2019 13:48:38;A;72;Landkreis Rostock;5254;Gnoien;13072004;Altkalen;1;1;647;391;60,4;36;1060;413;101;119;89;175;28;18;x;x;x;x;x;x;x;2;x;x;x;x;x;x;49;x;x;x;16;x;x;x;x;x;x;2;x;x;x;x;x;x;x;x;48
05.06.2019 13:48:38;P;72;Landkreis Rostock;5254;Gnoien;13072004;Altkalen;1;1;647;391;60,4;3,3;96,7;39,0;9,5;11,2;8,4;16,5;2,6;1,7;x;x;x;x;x;x;x;0,2;x;x;x;x;x;x;4,6;x;x;x;1,5;x;x;x;x;x;x;0,2;x;x;x;x;x;x;x;x;4,5
05.06.2019 13:48:38;A;72;Landkreis Rostock;5254;Gnoien;13072010;Behren-L�bchin;3;3;789;480;60,8;34;1369;611;153;151;46;217;24;33;x;x;x;x;x;x;x;2;x;x;x;x;x;x;47;x;x;x;16;x;x;x;x;x;x;1;x;x;x;x;x;x;x;x;68
05.06.2019 13:48:38;P;72;Landkreis Rostock;5254;Gnoien;13072010;Behren-L�bchin;3;3;789;480;60,8;2,4;97,6;44,6;11,2;11,0;3,4;15,9;1,8;2,4;x;x;x;x;x;x;x;0,1;x;x;x;x;x;x;3,4;x;x;x;1,2;x;x;x;x;x;x;0,1;x;x;x;x;x;x;x;x;5,0
05.06.2019 13:48:38;A;72;Landkreis Rostock;5254;Gnoien;13072031;Finkenthal;1;1;254;157;61,8;6;452;187;38;49;28;59;13;4;x;x;x;x;x;x;x;1;x;x;x;x;x;x;27;x;x;x;3;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x;43
05.06.2019 13:48:38;P;72;Landkreis Rostock;5254;Gnoien;13072031;Finkenthal;1;1;254;157;61,8;1,3;98,7;41,4;8,4;10,8;6,2;13,1;2,9;0,9;x;x;x;x;x;x;x;0,2;x;x;x;x;x;x;6,0;x;x;x;0,7;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x;9,5
05.06.2019 13:48:38;A;72;Landkreis Rostock;5254;Gnoien;13072035;Gnoien, Stadt;6;6;2482;1569;63,2;98;4452;2486;331;524;91;561;79;60;x;x;x;x;x;x;x;6;x;x;x;x;x;x;140;x;x;x;12;x;x;x;x;x;x;3;x;x;x;x;x;x;x;x;159
05.06.2019 13:48:38;P;72;Landkreis Rostock;5254;Gnoien;13072035;Gnoien, Stadt;6;6;2482;1569;63,2;2,2;97,8;55,8;7,4;11,8;2,0;12,6;1,8;1,3;x;x;x;x;x;x;x;0,1;x;x;x;x;x;x;3,1;x;x;x;0,3;x;x;x;x;x;x;0,1;x;x;x;x;x;x;x;x;3,6
05.06.2019 13:48:38;A;72;Landkreis Rostock;5254;Gnoien;13072111;Walkendorf;3;3;775;502;64,8;51;1415;498;189;214;79;199;13;17;x;x;x;x;x;x;x;7;x;x;x;x;x;x;66;x;x;x;5;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x;128
05.06.2019 13:48:38;P;72;Landkreis Rostock;5254;Gnoien;13072111;Walkendorf;3;3;775;502;64,8;3,5;96,5;35,2;13,4;15,1;5,6;14,1;0,9;1,2;x;x;x;x;x;x;x;0,5;x;x;x;x;x;x;4,7;x;x;x;0,4;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x;9,0
05.06.2019 13:48:38;A;72;Landkreis Rostock;5255;G�strow-Land;13072033;Glasewitz;1;1;360;199;55,3;21;573;150;61;89;44;81;45;7;x;x;x;x;x;x;x;25;x;x;x;x;x;x;29;x;x;x;9;x;x;x;x;x;x;1;x;x;x;x;x;x;x;x;32
05.06.2019 13:48:38;P;72;Landkreis Rostock;5255;G�strow-Land;13072033;Glasewitz;1;1;360;199;55,3;3,5;96,5;26,2;10,6;15,5;7,7;14,1;7,9;1,2;x;x;x;x;x;x;x;4,4;x;x;x;x;x;x;5,1;x;x;x;1,6;x;x;x;x;x;x;0,2;x;x;x;x;x;x;x;x;5,6
05.06.2019 13:48:38;A;72;Landkreis Rostock;5255;G�strow-Land;13072039;Gro� Schwiesow;1;1;258;183;70,9;21;524;164;125;53;36;75;30;4;x;x;x;x;x;x;x;0;x;x;x;x;x;x;17;x;x;x;10;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x;10
05.06.2019 13:48:38;P;72;Landkreis Rostock;5255;G�strow-Land;13072039;Gro� Schwiesow;1;1;258;183;70,9;3,9;96,1;31,3;23,9;10,1;6,9;14,3;5,7;0,8;x;x;x;x;x;x;x;0,0;x;x;x;x;x;x;3,2;x;x;x;1,9;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x;1,9
05.06.2019 13:48:38;A;72;Landkreis Rostock;5255;G�strow-Land;13072042;G�lzow-Pr�zen;2;2;1350;777;57,6;57;2202;587;450;292;178;268;129;53;x;x;x;x;x;x;x;24;x;x;x;x;x;x;108;x;x;x;41;x;x;x;x;x;x;6;x;x;x;x;x;x;x;x;66
05.06.2019 13:48:38;P;72;Landkreis Rostock;5255;G�strow-Land;13072042;G�lzow-Pr�zen;2;2;1350;777;57,6;2,5;97,5;26,7;20,4;13,3;8,1;12,2;5,9;2,4;x;x;x;x;x;x;x;1,1;x;x;x;x;x;x;4,9;x;x;x;1,9;x;x;x;x;x;x;0,3;x;x;x;x;x;x;x;x;3,0
05.06.2019 13:48:38;A;72;Landkreis Rostock;5255;G�strow-Land;13072044;Gutow;2;2;849;572;67,4;30;1661;624;282;199;136;163;119;11;x;x;x;x;x;x;x;5;x;x;x;x;x;x;80;x;x;x;7;x;x;x;x;x;x;4;x;x;x;x;x;x;x;x;31
05.06.2019 13:48:38;P;72;Landkreis Rostock;5255;G�strow-Land;13072044;Gutow;2;2;849;572;67,4;1,8;98,2;37,6;17,0;12,0;8,2;9,8;7,2;0,7;x;x;x;x;x;x;x;0,3;x;x;x;x;x;x;4,8;x;x;x;0,4;x;x;x;x;x;x;0,2;x;x;x;x;x;x;x;x;1,9
05.06.2019 13:48:38;A;72;Landkreis Rostock;5255;G�strow-Land;13072055;Klein Upahl;1;1;204;190;93,1;6;560;215;91;38;21;56;15;1;x;x;x;x;x;x;x;0;x;x;x;x;x;x;107;x;x;x;1;x;x;x;x;x;x;1;x;x;x;x;x;x;x;x;14
05.06.2019 13:48:38;P;72;Landkreis Rostock;5255;G�strow-Land;13072055;Klein Upahl;1;1;204;190;93,1;1,1;98,9;38,4;16,3;6,8;3,8;10,0;2,7;0,2;x;x;x;x;x;x;x;0,0;x;x;x;x;x;x;19,1;x;x;x;0,2;x;x;x;x;x;x;0,2;x;x;x;x;x;x;x;x;2,5
05.06.2019 13:48:38;A;72;Landkreis Rostock;5255;G�strow-Land;13072061;Kuhs;1;1;282;190;67,4;18;533;98;102;123;50;86;21;8;x;x;x;x;x;x;x;0;x;x;x;x;x;x;34;x;x;x;5;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x;6
05.06.2019 13:48:38;P;72;Landkreis Rostock;5255;G�strow-Land;13072061;Kuhs;1;1;282;190;67,4;3,3;96,7;18,4;19,1;23,1;9,4;16,1;3,9;1,5;x;x;x;x;x;x;x;0,0;x;x;x;x;x;x;6,4;x;x;x;0,9;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x;1,1
05.06.2019 13:48:38;A;72;Landkreis Rostock;5255;G�strow-Land;13072067;Lohmen;1;1;632;408;64,6;33;1174;340;207;158;104;213;81;11;x;x;x;x;x;x;x;5;x;x;x;x;x;x;29;x;x;x;7;x;x;x;x;x;x;1;x;x;x;x;x;x;x;x;18
05.06.2019 13:48:38;P;72;Landkreis Rostock;5255;G�strow-Land;13072067;Lohmen;1;1;632;408;64,6;2,7;97,3;29,0;17,6;13,5;8,9;18,1;6,9;0,9;x;x;x;x;x;x;x;0,4;x;x;x;x;x;x;2,5;x;x;x;0,6;x;x;x;x;x;x;0,1;x;x;x;x;x;x;x;x;1,5
05.06.2019 13:48:38;A;72;Landkreis Rostock;5255;G�strow-Land;13072069;L�ssow;1;1;792;530;66,9;48;1504;457;331;175;63;239;92;31;x;x;x;x;x;x;x;11;x;x;x;x;x;x;56;x;x;x;16;x;x;x;x;x;x;1;x;x;x;x;x;x;x;x;32
05.06.2019 13:48:38;P;72;Landkreis Rostock;5255;G�strow-Land;13072069;L�ssow;1;1;792;530;66,9;3,1;96,9;30,4;22,0;11,6;4,2;15,9;6,1;2,1;x;x;x;x;x;x;x;0,7;x;x;x;x;x;x;3,7;x;x;x;1,1;x;x;x;x;x;x;0,1;x;x;x;x;x;x;x;x;2,1
05.06.2019 13:48:38;A;72;Landkreis Rostock;5255;G�strow-Land;13072071;Mistorf;1;1;538;330;61,3;12;942;241;221;101;114;137;40;11;x;x;x;x;x;x;x;2;x;x;x;x;x;x;45;x;x;x;16;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x;14
05.06.2019 13:48:38;P;72;Landkreis Rostock;5255;G�strow-Land;13072071;Mistorf;1;1;538;330;61,3;1,3;98,7;25,6;23,5;10,7;12,1;14,5;4,2;1,2;x;x;x;x;x;x;x;0,2;x;x;x;x;x;x;4,8;x;x;x;1,7;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x;1,5
05.06.2019 13:48:38;A;72;Landkreis Rostock;5255;G�strow-Land;13072073;M�hl Rosin;1;1;940;671;71,4;45;1968;640;242;250;203;281;184;15;x;x;x;x;x;x;x;16;x;x;x;x;x;x;56;x;x;x;22;x;x;x;x;x;x;2;x;x;x;x;x;x;x;x;57
05.06.2019 13:48:38;P;72;Landkreis Rostock;5255;G�strow-Land;13072073;M�hl Rosin;1;1;940;671;71,4;2,2;97,8;32,5;12,3;12,7;10,3;14,3;9,3;0,8;x;x;x;x;x;x;x;0,8;x;x;x;x;x;x;2,8;x;x;x;1,1;x;x;x;x;x;x;0,1;x;x;x;x;x;x;x;x;2,9
05.06.2019 13:48:38;A;72;Landkreis Rostock;5255;G�strow-Land;13072079;Plaaz;1;1;667;409;61,3;30;1164;410;203;98;67;170;87;16;x;x;x;x;x;x;x;2;x;x;x;x;x;x;68;x;x;x;10;x;x;x;x;x;x;5;x;x;x;x;x;x;x;x;28
05.06.2019 13:48:38;P;72;Landkreis Rostock;5255;G�strow-Land;13072079;Plaaz;1;1;667;409;61,3;2,5;97,5;35,2;17,4;8,4;5,8;14,6;7,5;1,4;x;x;x;x;x;x;x;0,2;x;x;x;x;x;x;5,8;x;x;x;0,9;x;x;x;x;x;x;0,4;x;x;x;x;x;x;x;x;2,4
05.06.2019 13:48:38;A;72;Landkreis Rostock;5255;G�strow-Land;13072084;Reimershagen;1;1;335;224;66,9;39;613;191;146;91;47;76;16;7;x;x;x;x;x;x;x;5;x;x;x;x;x;x;19;x;x;x;2;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x;13
05.06.2019 13:48:38;P;72;Landkreis Rostock;5255;G�strow-Land;13072084;Reimershagen;1;1;335;224;66,9;6,0;94,0;31,2;23,8;14,8;7,7;12,4;2,6;1,1;x;x;x;x;x;x;x;0,8;x;x;x;x;x;x;3,1;x;x;x;0,3;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x;2,1
05.06.2019 13:48:38;A;72;Landkreis Rostock;5255;G�strow-Land;13072092;Sarmstorf;1;1;421;276;65,6;15;806;292;133;100;54;93;38;21;x;x;x;x;x;x;x;0;x;x;x;x;x;x;36;x;x;x;18;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x;21
05.06.2019 13:48:38;P;72;Landkreis Rostock;5255;G�strow-Land;13072092;Sarmstorf;1;1;421;276;65,6;1,8;98,2;36,2;16,5;12,4;6,7;11,5;4,7;2,6;x;x;x;x;x;x;x;0,0;x;x;x;x;x;x;4,5;x;x;x;2,2;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x;2,6
05.06.2019 13:48:38;A;72;Landkreis Rostock;5255;G�strow-Land;13072119;Zehna;1;1;530;323;60,9;30;925;304;122;125;65;157;47;20;x;x;x;x;x;x;x;0;x;x;x;x;x;x;42;x;x;x;1;x;x;x;x;x;x;4;x;x;x;x;x;x;x;x;38
05.06.2019 13:48:38;P;72;Landkreis Rostock;5255;G�strow-Land;13072119;Zehna;1;1;530;323;60,9;3,1;96,9;32,9;13,2;13,5;7,0;17,0;5,1;2,2;x;x;x;x;x;x;x;0,0;x;x;x;x;x;x;4,5;x;x;x;0,1;x;x;x;x;x;x;0,4;x;x;x;x;x;x;x;x;4,1
05.06.2019 13:48:38;A;72;Landkreis Rostock;5256;Krakow am See;13072026;Dobbin-Linstow;1;1;429;225;52,4;6;644;222;72;69;30;123;43;10;x;x;x;x;x;x;x;53;x;x;x;x;x;x;20;x;x;x;0;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x;2
05.06.2019 13:48:38;P;72;Landkreis Rostock;5256;Krakow am See;13072026;Dobbin-Linstow;1;1;429;225;52,4;0,9;99,1;34,5;11,2;10,7;4,7;19,1;6,7;1,6;x;x;x;x;x;x;x;8,2;x;x;x;x;x;x;3,1;x;x;x;0,0;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x;0,3
05.06.2019 13:48:38;A;72;Landkreis Rostock;5256;Krakow am See;13072048;Hoppenrade;1;1;567;353;62,3;15;1027;230;190;153;78;195;71;10;x;x;x;x;x;x;x;7;x;x;x;x;x;x;37;x;x;x;31;x;x;x;x;x;x;6;x;x;x;x;x;x;x;x;19
05.06.2019 13:48:38;P;72;Landkreis Rostock;5256;Krakow am See;13072048;Hoppenrade;1;1;567;353;62,3;1,4;98,6;22,4;18,5;14,9;7,6;19,0;6,9;1,0;x;x;x;x;x;x;x;0,7;x;x;x;x;x;x;3,6;x;x;x;3,0;x;x;x;x;x;x;0,6;x;x;x;x;x;x;x;x;1,9
05.06.2019 13:48:38;A;72;Landkreis Rostock;5256;Krakow am See;13072056;Krakow am See, Stadt;4;4;3049;2002;65,7;110;5782;1837;988;1287;244;551;454;49;x;x;x;x;x;x;x;70;x;x;x;x;x;x;205;x;x;x;15;x;x;x;x;x;x;2;x;x;x;x;x;x;x;x;80
05.06.2019 13:48:38;P;72;Landkreis Rostock;5256;Krakow am See;13072056;Krakow am See, Stadt;4;4;3049;2002;65,7;1,9;98,1;31,8;17,1;22,3;4,2;9,5;7,9;0,8;x;x;x;x;x;x;x;1,2;x;x;x;x;x;x;3,5;x;x;x;0,3;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x;1,4
05.06.2019 13:48:38;A;72;Landkreis Rostock;5256;Krakow am See;13072059;Kuchelmi�;1;1;603;387;64,2;18;1076;146;146;174;74;134;35;36;x;x;x;x;x;x;x;232;x;x;x;x;x;x;72;x;x;x;3;x;x;x;x;x;x;3;x;x;x;x;x;x;x;x;21
05.06.2019 13:48:38;P;72;Landkreis Rostock;5256;Krakow am See;13072059;Kuchelmi�;1;1;603;387;64,2;1,6;98,4;13,6;13,6;16,2;6,9;12,5;3,3;3,3;x;x;x;x;x;x;x;21,6;x;x;x;x;x;x;6,7;x;x;x;0,3;x;x;x;x;x;x;0,3;x;x;x;x;x;x;x;x;2,0
05.06.2019 13:48:38;A;72;Landkreis Rostock;5256;Krakow am See;13072063;Lalendorf;5;5;2985;1615;54,1;105;4638;1253;756;568;241;849;261;70;x;x;x;x;x;x;x;116;x;x;x;x;x;x;174;x;x;x;20;x;x;x;x;x;x;3;x;x;x;x;x;x;x;x;327
05.06.2019 13:48:38;P;72;Landkreis Rostock;5256;Krakow am See;13072063;Lalendorf;5;5;2985;1615;54,1;2,2;97,8;27,0;16,3;12,2;5,2;18,3;5,6;1,5;x;x;x;x;x;x;x;2,5;x;x;x;x;x;x;3,8;x;x;x;0,4;x;x;x;x;x;x;0,1;x;x;x;x;x;x;x;x;7,1
05.06.2019 13:48:38;A;72;Landkreis Rostock;5257;Laage;13072027;Dolgen am See;2;2;538;354;65,8;45;1001;264;166;172;77;109;89;9;x;x;x;x;x;x;x;1;x;x;x;x;x;x;93;x;x;x;1;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x;20
05.06.2019 13:48:38;P;72;Landkreis Rostock;5257;Laage;13072027;Dolgen am See;2;2;538;354;65,8;4,3;95,7;26,4;16,6;17,2;7,7;10,9;8,9;0,9;x;x;x;x;x;x;x;0,1;x;x;x;x;x;x;9,3;x;x;x;0,1;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x;2,0
05.06.2019 13:48:38;A;72;Landkreis Rostock;5257;Laage;13072046;Hohen Sprenz;1;1;439;276;62,9;45;783;202;135;127;52;147;44;17;x;x;x;x;x;x;x;1;x;x;x;x;x;x;40;x;x;x;6;x;x;x;x;x;x;2;x;x;x;x;x;x;x;x;10
05.06.2019 13:48:38;P;72;Landkreis Rostock;5257;Laage;13072046;Hohen Sprenz;1;1;439;276;62,9;5,4;94,6;25,8;17,2;16,2;6,6;18,8;5,6;2,2;x;x;x;x;x;x;x;0,1;x;x;x;x;x;x;5,1;x;x;x;0,8;x;x;x;x;x;x;0,3;x;x;x;x;x;x;x;x;1,3
05.06.2019 13:48:38;A;72;Landkreis Rostock;5257;Laage;13072062;Laage, Stadt;9;9;5412;3124;57,7;198;8985;3083;1274;725;344;1053;1445;123;x;x;x;x;x;x;x;26;x;x;x;x;x;x;789;x;x;x;16;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x;107
05.06.2019 13:48:38;P;72;Landkreis Rostock;5257;Laage;13072062;Laage, Stadt;9;9;5412;3124;57,7;2,2;97,8;34,3;14,2;8,1;3,8;11,7;16,1;1,4;x;x;x;x;x;x;x;0,3;x;x;x;x;x;x;8,8;x;x;x;0,2;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x;1,2
05.06.2019 13:48:38;A;72;Landkreis Rostock;5257;Laage;13072112;Wardow;2;2;1111;634;57,1;24;1851;463;229;194;171;272;254;18;x;x;x;x;x;x;x;0;x;x;x;x;x;x;217;x;x;x;3;x;x;x;x;x;x;3;x;x;x;x;x;x;x;x;27
05.06.2019 13:48:38;P;72;Landkreis Rostock;5257;Laage;13072112;Wardow;2;2;1111;634;57,1;1,3;98,7;25,0;12,4;10,5;9,2;14,7;13,7;1,0;x;x;x;x;x;x;x;0,0;x;x;x;x;x;x;11,7;x;x;x;0,2;x;x;x;x;x;x;0,2;x;x;x;x;x;x;x;x;1,5
05.06.2019 13:48:38;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072003;Alt S�hrkow;1;1;330;234;70,9;9;670;253;75;119;38;90;9;4;x;x;x;x;x;x;x;3;x;x;x;x;x;x;29;x;x;x;1;x;x;x;x;x;x;2;x;x;x;x;x;x;x;x;47
05.06.2019 13:48:38;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072003;Alt S�hrkow;1;1;330;234;70,9;1,3;98,7;37,8;11,2;17,8;5,7;13,4;1,3;0,6;x;x;x;x;x;x;x;0,4;x;x;x;x;x;x;4,3;x;x;x;0,1;x;x;x;x;x;x;0,3;x;x;x;x;x;x;x;x;7,0
05.06.2019 13:48:38;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072023;Dahmen;1;1;405;278;68,6;33;774;203;132;127;50;145;16;6;x;x;x;x;x;x;x;8;x;x;x;x;x;x;30;x;x;x;0;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x;57
05.06.2019 13:48:38;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072023;Dahmen;1;1;405;278;68,6;4,1;95,9;26,2;17,1;16,4;6,5;18,7;2,1;0,8;x;x;x;x;x;x;x;1,0;x;x;x;x;x;x;3,9;x;x;x;0,0;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x;7,4
05.06.2019 13:48:38;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072024;Dalkendorf;1;1;218;123;56,4;4;353;124;52;43;8;47;16;4;x;x;x;x;x;x;x;1;x;x;x;x;x;x;7;x;x;x;15;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x;36
05.06.2019 13:48:38;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072024;Dalkendorf;1;1;218;123;56,4;1,1;98,9;35,1;14,7;12,2;2,3;13,3;4,5;1,1;x;x;x;x;x;x;x;0,3;x;x;x;x;x;x;2,0;x;x;x;4,2;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x;10,2
05.06.2019 13:48:38;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072038;Gro� Roge;1;1;522;299;57,3;30;852;269;154;159;46;92;12;3;x;x;x;x;x;x;x;17;x;x;x;x;x;x;30;x;x;x;1;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x;69
05.06.2019 13:48:38;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072038;Gro� Roge;1;1;522;299;57,3;3,4;96,6;31,6;18,1;18,7;5,4;10,8;1,4;0,4;x;x;x;x;x;x;x;2,0;x;x;x;x;x;x;3,5;x;x;x;0,1;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x;8,1
05.06.2019 13:48:38;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072040;Gro� Wokern;1;1;859;572;66,6;51;1648;530;202;296;103;225;66;25;x;x;x;x;x;x;x;22;x;x;x;x;x;x;50;x;x;x;8;x;x;x;x;x;x;6;x;x;x;x;x;x;x;x;115
05.06.2019 13:48:38;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072040;Gro� Wokern;1;1;859;572;66,6;3,0;97,0;32,2;12,3;18,0;6,3;13,7;4,0;1,5;x;x;x;x;x;x;x;1,3;x;x;x;x;x;x;3,0;x;x;x;0,5;x;x;x;x;x;x;0,4;x;x;x;x;x;x;x;x;7,0
05.06.2019 13:48:38;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072041;Gro� W�stenfelde;1;1;701;471;67,2;21;1352;754;71;113;50;151;21;0;x;x;x;x;x;x;x;2;x;x;x;x;x;x;60;x;x;x;7;x;x;x;x;x;x;1;x;x;x;x;x;x;x;x;122
05.06.2019 13:48:38;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072041;Gro� W�stenfelde;1;1;701;471;67,2;1,5;98,5;55,8;5,3;8,4;3,7;11,2;1,6;0,0;x;x;x;x;x;x;x;0,1;x;x;x;x;x;x;4,4;x;x;x;0,5;x;x;x;x;x;x;0,1;x;x;x;x;x;x;x;x;9,0
05.06.2019 13:48:38;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072045;Hohen Demzin;1;1;322;193;59,9;21;547;210;76;71;35;51;9;14;x;x;x;x;x;x;x;0;x;x;x;x;x;x;23;x;x;x;7;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x;51
05.06.2019 13:48:38;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072045;Hohen Demzin;1;1;322;193;59,9;3,7;96,3;38,4;13,9;13,0;6,4;9,3;1,6;2,6;x;x;x;x;x;x;x;0,0;x;x;x;x;x;x;4,2;x;x;x;1,3;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x;9,3
05.06.2019 13:48:38;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072049;J�rdenstorf;1;1;718;391;54,5;28;1101;413;132;258;40;148;19;5;x;x;x;x;x;x;x;1;x;x;x;x;x;x;26;x;x;x;8;x;x;x;x;x;x;4;x;x;x;x;x;x;x;x;47
05.06.2019 13:48:38;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072049;J�rdenstorf;1;1;718;391;54,5;2,5;97,5;37,5;12,0;23,4;3,6;13,4;1,7;0,5;x;x;x;x;x;x;x;0,1;x;x;x;x;x;x;2,4;x;x;x;0,7;x;x;x;x;x;x;0,4;x;x;x;x;x;x;x;x;4,3
05.06.2019 13:48:38;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072066;Lelkendorf;1;1;374;179;47,9;13;481;158;55;65;37;111;10;0;x;x;x;x;x;x;x;1;x;x;x;x;x;x;19;x;x;x;0;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x;25
05.06.2019 13:48:38;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072066;Lelkendorf;1;1;374;179;47,9;2,6;97,4;32,8;11,4;13,5;7,7;23,1;2,1;0,0;x;x;x;x;x;x;x;0,2;x;x;x;x;x;x;4,0;x;x;x;0,0;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x;5,2
05.06.2019 13:48:38;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072082;Prebberede;1;1;599;321;53,6;33;869;281;82;59;46;146;47;27;x;x;x;x;x;x;x;2;x;x;x;x;x;x;41;x;x;x;2;x;x;x;x;x;x;1;x;x;x;x;x;x;x;x;135
05.06.2019 13:48:38;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072082;Prebberede;1;1;599;321;53,6;3,7;96,3;32,3;9,4;6,8;5,3;16,8;5,4;3,1;x;x;x;x;x;x;x;0,2;x;x;x;x;x;x;4,7;x;x;x;0,2;x;x;x;x;x;x;0,1;x;x;x;x;x;x;x;x;15,5
05.06.2019 13:48:38;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072094;Schorssow;1;1;399;244;61,2;3;666;176;108;87;54;84;28;7;x;x;x;x;x;x;x;22;x;x;x;x;x;x;24;x;x;x;1;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x;75
05.06.2019 13:48:38;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072094;Schorssow;1;1;399;244;61,2;0,4;99,6;26,4;16,2;13,1;8,1;12,6;4,2;1,1;x;x;x;x;x;x;x;3,3;x;x;x;x;x;x;3,6;x;x;x;0,2;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x;11,3
05.06.2019 13:48:38;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072096;Schwasdorf;1;1;363;208;57,3;12;597;239;68;91;14;96;6;3;x;x;x;x;x;x;x;1;x;x;x;x;x;x;29;x;x;x;9;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x;41
