Berechnungsdatum;Ausgabe;Kreis;Kreisname;Amt;Amtsname;Gemeinde;Gemeindename;Wahlbezirke insg.;erf. Wahlbezirke;Wahlberechtigte;Waehler;Wahlbeteiligung;ungueltige Stimmen;gueltige Stimmen;CDU;SPD;DIE LINKE;GRÜNE;NPD;FDP;PIRATEN;AUF;RENTNER;[ASK];AB gegen WK- Ausbau;AWD;Allianz Bauern u. LR;AfD;AfL;AL;AUFBRUCH 09;Bauernverband;BFR;B�rger f�r Stralsund;BBG;BG;Freie W�hler LUP;Freie W�hler MSP;Freie W�hler LRO;Freie W�hler NWM;GRAUE;KfV;LUL;UB;UFR;UBL 94;Rostocker Bund;WG BV-LR;WGB;WG B;WGW;WGLR;WG Upahl-Hanshagen;WG "W�bbelin";Adomeit;WIR;Einzelbewerber
03.06.2014 08:19:06;P;72;Landkreis Rostock;5253;Carb�k;13072087;Roggentin;3;3;2270;1198;52,8;2,0;98,0;27,6;22,0;28,7;5,0;2,7;3,1;x;0,4;x;x;x;x;x;7,2;x;x;x;x;x;x;x;x;x;x;2,1;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1,2
03.06.2014 08:19:06;A;72;Landkreis Rostock;5253;Carb�k;13072108;Thulendorf;1;1;501;253;50,5;21;728;274;133;150;38;13;38;x;16;x;x;x;x;x;35;x;x;x;x;x;x;x;x;x;x;18;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;13
03.06.2014 08:19:06;P;72;Landkreis Rostock;5253;Carb�k;13072108;Thulendorf;1;1;501;253;50,5;2,8;97,2;37,6;18,3;20,6;5,2;1,8;5,2;x;2,2;x;x;x;x;x;4,8;x;x;x;x;x;x;x;x;x;x;2,5;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1,8
03.06.2014 08:19:06;A;72;Landkreis Rostock;5254;Gnoien;13072004;Altkalen;1;1;651;329;50,5;42;931;417;121;69;54;42;17;x;2;x;x;x;x;x;23;x;x;x;x;x;x;x;x;x;x;159;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;27
03.06.2014 08:19:06;P;72;Landkreis Rostock;5254;Gnoien;13072004;Altkalen;1;1;651;329;50,5;4,3;95,7;44,8;13,0;7,4;5,8;4,5;1,8;x;0,2;x;x;x;x;x;2,5;x;x;x;x;x;x;x;x;x;x;17,1;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;2,9
03.06.2014 08:19:06;A;72;Landkreis Rostock;5254;Gnoien;13072010;Behren-L�bchin;3;3;844;444;52,6;27;1261;663;226;154;27;53;23;x;2;x;x;x;x;x;39;x;x;x;x;x;x;x;x;x;x;40;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;34
03.06.2014 08:19:06;P;72;Landkreis Rostock;5254;Gnoien;13072010;Behren-L�bchin;3;3;844;444;52,6;2,1;97,9;52,6;17,9;12,2;2,1;4,2;1,8;x;0,2;x;x;x;x;x;3,1;x;x;x;x;x;x;x;x;x;x;3,2;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;2,7
03.06.2014 08:19:06;A;72;Landkreis Rostock;5254;Gnoien;13072016;Boddin;1;1;259;161;62,2;12;468;214;104;46;4;13;7;x;10;x;x;x;x;x;1;x;x;x;x;x;x;x;x;x;x;36;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;33
03.06.2014 08:19:06;P;72;Landkreis Rostock;5254;Gnoien;13072016;Boddin;1;1;259;161;62,2;2,5;97,5;45,7;22,2;9,8;0,9;2,8;1,5;x;2,1;x;x;x;x;x;0,2;x;x;x;x;x;x;x;x;x;x;7,7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;7,1
03.06.2014 08:19:06;A;72;Landkreis Rostock;5254;Gnoien;13072031;Finkenthal;1;1;231;134;58,0;3;336;143;92;24;0;8;19;x;0;x;x;x;x;x;4;x;x;x;x;x;x;x;x;x;x;32;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;14
03.06.2014 08:19:06;P;72;Landkreis Rostock;5254;Gnoien;13072031;Finkenthal;1;1;231;134;58,0;0,9;99,1;42,6;27,4;7,1;0,0;2,4;5,7;x;0,0;x;x;x;x;x;1,2;x;x;x;x;x;x;x;x;x;x;9,5;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;4,2
03.06.2014 08:19:06;A;72;Landkreis Rostock;5254;Gnoien;13072035;Gnoien, Stadt;6;6;2686;1703;63,4;120;4828;3014;936;360;40;131;72;x;2;x;x;x;x;x;63;x;x;x;x;x;x;x;x;x;x;132;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;78
03.06.2014 08:19:06;P;72;Landkreis Rostock;5254;Gnoien;13072035;Gnoien, Stadt;6;6;2686;1703;63,4;2,4;97,6;62,4;19,4;7,5;0,8;2,7;1,5;x;0,0;x;x;x;x;x;1,3;x;x;x;x;x;x;x;x;x;x;2,7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1,6
03.06.2014 08:19:06;A;72;Landkreis Rostock;5254;Gnoien;13072068;L�hburg;1;1;195;115;59,0;12;327;139;56;48;12;14;8;x;2;x;x;x;x;x;22;x;x;x;x;x;x;x;x;x;x;12;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;14
03.06.2014 08:19:06;P;72;Landkreis Rostock;5254;Gnoien;13072068;L�hburg;1;1;195;115;59,0;3,5;96,5;42,5;17,1;14,7;3,7;4,3;2,4;x;0,6;x;x;x;x;x;6,7;x;x;x;x;x;x;x;x;x;x;3,7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;4,3
03.06.2014 08:19:06;A;72;Landkreis Rostock;5254;Gnoien;13072111;Walkendorf;1;1;387;172;44,4;15;491;231;81;86;25;20;3;x;0;x;x;x;x;x;11;x;x;x;x;x;x;x;x;x;x;18;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;16
03.06.2014 08:19:06;P;72;Landkreis Rostock;5254;Gnoien;13072111;Walkendorf;1;1;387;172;44,4;3,0;97,0;47,0;16,5;17,5;5,1;4,1;0,6;x;0,0;x;x;x;x;x;2,2;x;x;x;x;x;x;x;x;x;x;3,7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;3,3
03.06.2014 08:19:06;A;72;Landkreis Rostock;5255;G�strow-Land;13072033;Glasewitz;1;1;375;164;43,7;33;444;161;86;90;7;7;10;x;29;x;x;x;x;x;20;x;x;x;x;x;x;x;x;x;x;24;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;10
03.06.2014 08:19:06;P;72;Landkreis Rostock;5255;G�strow-Land;13072033;Glasewitz;1;1;375;164;43,7;6,9;93,1;36,3;19,4;20,3;1,6;1,6;2,3;x;6,5;x;x;x;x;x;4,5;x;x;x;x;x;x;x;x;x;x;5,4;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;2,3
03.06.2014 08:19:06;A;72;Landkreis Rostock;5255;G�strow-Land;13072039;Gro� Schwiesow;1;1;282;182;64,5;33;473;195;71;104;23;18;14;x;1;x;x;x;x;x;14;x;x;x;x;x;x;x;x;x;x;22;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;11
03.06.2014 08:19:06;P;72;Landkreis Rostock;5255;G�strow-Land;13072039;Gro� Schwiesow;1;1;282;182;64,5;6,5;93,5;41,2;15,0;22,0;4,9;3,8;3,0;x;0,2;x;x;x;x;x;3,0;x;x;x;x;x;x;x;x;x;x;4,7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;2,3
03.06.2014 08:19:06;A;72;Landkreis Rostock;5255;G�strow-Land;13072042;G�lzow-Pr�zen;2;2;1362;551;40,5;66;1545;529;303;353;78;25;34;x;8;x;x;x;x;x;62;x;x;x;x;x;x;x;x;x;x;70;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;83
03.06.2014 08:19:06;P;72;Landkreis Rostock;5255;G�strow-Land;13072042;G�lzow-Pr�zen;2;2;1362;551;40,5;4,1;95,9;34,2;19,6;22,8;5,0;1,6;2,2;x;0,5;x;x;x;x;x;4,0;x;x;x;x;x;x;x;x;x;x;4,5;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;5,4
03.06.2014 08:19:06;A;72;Landkreis Rostock;5255;G�strow-Land;13072044;Gutow;2;2;837;507;60,6;48;1458;652;220;254;55;41;56;x;11;x;x;x;x;x;105;x;x;x;x;x;x;x;x;x;x;50;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;14
03.06.2014 08:19:06;P;72;Landkreis Rostock;5255;G�strow-Land;13072044;Gutow;2;2;837;507;60,6;3,2;96,8;44,7;15,1;17,4;3,8;2,8;3,8;x;0,8;x;x;x;x;x;7,2;x;x;x;x;x;x;x;x;x;x;3,4;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1,0
03.06.2014 08:19:06;A;72;Landkreis Rostock;5255;G�strow-Land;13072055;Klein Upahl;1;1;230;200;87,0;9;580;325;47;94;14;0;26;x;3;x;x;x;x;x;17;x;x;x;x;x;x;x;x;x;x;47;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;7
03.06.2014 08:19:06;P;72;Landkreis Rostock;5255;G�strow-Land;13072055;Klein Upahl;1;1;230;200;87,0;1,5;98,5;56,0;8,1;16,2;2,4;0,0;4,5;x;0,5;x;x;x;x;x;2,9;x;x;x;x;x;x;x;x;x;x;8,1;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1,2
03.06.2014 08:19:06;A;72;Landkreis Rostock;5255;G�strow-Land;13072061;Kuhs;1;1;280;171;61,1;27;480;139;96;121;24;22;7;x;6;x;x;x;x;x;17;x;x;x;x;x;x;x;x;x;x;37;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;11
03.06.2014 08:19:06;P;72;Landkreis Rostock;5255;G�strow-Land;13072061;Kuhs;1;1;280;171;61,1;5,3;94,7;29,0;20,0;25,2;5,0;4,6;1,5;x;1,3;x;x;x;x;x;3,5;x;x;x;x;x;x;x;x;x;x;7,7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;2,3
03.06.2014 08:19:06;A;72;Landkreis Rostock;5255;G�strow-Land;13072067;Lohmen;1;1;645;383;59,4;51;1079;365;160;269;55;8;30;x;8;x;x;x;x;x;53;x;x;x;x;x;x;x;x;x;x;27;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;104
03.06.2014 08:19:06;P;72;Landkreis Rostock;5255;G�strow-Land;13072067;Lohmen;1;1;645;383;59,4;4,5;95,5;33,8;14,8;24,9;5,1;0,7;2,8;x;0,7;x;x;x;x;x;4,9;x;x;x;x;x;x;x;x;x;x;2,5;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;9,6
03.06.2014 08:19:06;A;72;Landkreis Rostock;5255;G�strow-Land;13072069;L�ssow;1;1;807;396;49,1;60;1104;402;154;269;32;42;54;x;8;x;x;x;x;x;71;x;x;x;x;x;x;x;x;x;x;42;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;30
03.06.2014 08:19:06;P;72;Landkreis Rostock;5255;G�strow-Land;13072069;L�ssow;1;1;807;396;49,1;5,2;94,8;36,4;13,9;24,4;2,9;3,8;4,9;x;0,7;x;x;x;x;x;6,4;x;x;x;x;x;x;x;x;x;x;3,8;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;2,7
03.06.2014 08:19:06;A;72;Landkreis Rostock;5255;G�strow-Land;13072071;Mistorf;1;1;554;262;47,3;30;741;227;105;185;54;17;10;x;3;x;x;x;x;x;29;x;x;x;x;x;x;x;x;x;x;50;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;61
03.06.2014 08:19:06;P;72;Landkreis Rostock;5255;G�strow-Land;13072071;Mistorf;1;1;554;262;47,3;3,9;96,1;30,6;14,2;25,0;7,3;2,3;1,3;x;0,4;x;x;x;x;x;3,9;x;x;x;x;x;x;x;x;x;x;6,7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;8,2
03.06.2014 08:19:06;A;72;Landkreis Rostock;5255;G�strow-Land;13072073;M�hl Rosin;1;1;924;513;55,5;24;1441;526;256;260;78;32;114;x;6;x;x;x;x;x;48;x;x;x;x;x;x;x;x;x;x;48;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;73
03.06.2014 08:19:06;P;72;Landkreis Rostock;5255;G�strow-Land;13072073;M�hl Rosin;1;1;924;513;55,5;1,6;98,4;36,5;17,8;18,0;5,4;2,2;7,9;x;0,4;x;x;x;x;x;3,3;x;x;x;x;x;x;x;x;x;x;3,3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;5,1
03.06.2014 08:19:06;A;72;Landkreis Rostock;5255;G�strow-Land;13072079;Plaaz;2;2;697;308;44,2;44;876;479;66;166;27;23;20;x;4;x;x;x;x;x;24;x;x;x;x;x;x;x;x;x;x;40;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;27
03.06.2014 08:19:06;P;72;Landkreis Rostock;5255;G�strow-Land;13072079;Plaaz;2;2;697;308;44,2;4,8;95,2;54,7;7,5;18,9;3,1;2,6;2,3;x;0,5;x;x;x;x;x;2,7;x;x;x;x;x;x;x;x;x;x;4,6;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;3,1
03.06.2014 08:19:06;A;72;Landkreis Rostock;5255;G�strow-Land;13072084;Reimershagen;1;1;331;177;53,5;30;486;196;63;126;23;5;14;x;5;x;x;x;x;x;27;x;x;x;x;x;x;x;x;x;x;13;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;14
03.06.2014 08:19:06;P;72;Landkreis Rostock;5255;G�strow-Land;13072084;Reimershagen;1;1;331;177;53,5;5,8;94,2;40,3;13,0;25,9;4,7;1,0;2,9;x;1,0;x;x;x;x;x;5,6;x;x;x;x;x;x;x;x;x;x;2,7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;2,9
03.06.2014 08:19:06;A;72;Landkreis Rostock;5255;G�strow-Land;13072092;Sarmstorf;1;1;428;225;52,6;15;660;258;102;144;16;18;11;x;1;x;x;x;x;x;33;x;x;x;x;x;x;x;x;x;x;67;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;10
03.06.2014 08:19:06;P;72;Landkreis Rostock;5255;G�strow-Land;13072092;Sarmstorf;1;1;428;225;52,6;2,2;97,8;39,1;15,5;21,8;2,4;2,7;1,7;x;0,2;x;x;x;x;x;5,0;x;x;x;x;x;x;x;x;x;x;10,2;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1,5
03.06.2014 08:19:06;A;72;Landkreis Rostock;5255;G�strow-Land;13072119;Zehna;1;1;536;260;48,5;45;731;312;130;91;21;41;26;x;11;x;x;x;x;x;53;x;x;x;x;x;x;x;x;x;x;27;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;19
03.06.2014 08:19:06;P;72;Landkreis Rostock;5255;G�strow-Land;13072119;Zehna;1;1;536;260;48,5;5,8;94,2;42,7;17,8;12,4;2,9;5,6;3,6;x;1,5;x;x;x;x;x;7,3;x;x;x;x;x;x;x;x;x;x;3,7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;2,6
03.06.2014 08:19:06;A;72;Landkreis Rostock;5256;Krakow am See;13072026;Dobbin-Linstow;1;1;441;201;45,6;6;591;282;89;108;8;10;15;x;29;x;x;x;x;x;15;x;x;x;x;x;x;x;x;x;x;21;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;14
03.06.2014 08:19:06;P;72;Landkreis Rostock;5256;Krakow am See;13072026;Dobbin-Linstow;1;1;441;201;45,6;1,0;99,0;47,7;15,1;18,3;1,4;1,7;2,5;x;4,9;x;x;x;x;x;2,5;x;x;x;x;x;x;x;x;x;x;3,6;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;2,4
03.06.2014 08:19:06;A;72;Landkreis Rostock;5256;Krakow am See;13072048;Hoppenrade;1;1;557;317;56,9;60;862;268;175;165;51;39;33;x;14;x;x;x;x;x;25;x;x;x;x;x;x;x;x;x;x;45;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;47
03.06.2014 08:19:06;P;72;Landkreis Rostock;5256;Krakow am See;13072048;Hoppenrade;1;1;557;317;56,9;6,5;93,5;31,1;20,3;19,1;5,9;4,5;3,8;x;1,6;x;x;x;x;x;2,9;x;x;x;x;x;x;x;x;x;x;5,2;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;5,5
03.06.2014 08:19:06;A;72;Landkreis Rostock;5256;Krakow am See;13072056;Krakow am See, Stadt;5;5;3111;1805;58,0;84;5175;2054;1182;1052;125;122;293;x;82;x;x;x;x;x;98;x;x;x;x;x;x;x;x;x;x;120;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;47
03.06.2014 08:19:06;P;72;Landkreis Rostock;5256;Krakow am See;13072056;Krakow am See, Stadt;5;5;3111;1805;58,0;1,6;98,4;39,7;22,8;20,3;2,4;2,4;5,7;x;1,6;x;x;x;x;x;1,9;x;x;x;x;x;x;x;x;x;x;2,3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;0,9
03.06.2014 08:19:06;A;72;Landkreis Rostock;5256;Krakow am See;13072059;Kuchelmi�;1;1;641;363;56,6;45;1018;246;113;119;45;56;25;x;290;x;x;x;x;x;28;x;x;x;x;x;x;x;x;x;x;74;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;22
03.06.2014 08:19:06;P;72;Landkreis Rostock;5256;Krakow am See;13072059;Kuchelmi�;1;1;641;363;56,6;4,2;95,8;24,2;11,1;11,7;4,4;5,5;2,5;x;28,5;x;x;x;x;x;2,8;x;x;x;x;x;x;x;x;x;x;7,3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;2,2
03.06.2014 08:19:06;A;72;Landkreis Rostock;5256;Krakow am See;13072063;Lalendorf;5;5;3032;1328;43,8;147;3718;1223;541;791;140;152;96;x;156;x;x;x;x;x;151;x;x;x;x;x;x;x;x;x;x;97;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;371
03.06.2014 08:19:06;P;72;Landkreis Rostock;5256;Krakow am See;13072063;Lalendorf;5;5;3032;1328;43,8;3,8;96,2;32,9;14,6;21,3;3,8;4,1;2,6;x;4,2;x;x;x;x;x;4,1;x;x;x;x;x;x;x;x;x;x;2,6;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;10,0
03.06.2014 08:19:06;A;72;Landkreis Rostock;5257;Laage;13072025;Diekhof;1;1;784;235;30,0;12;681;252;86;100;18;32;105;x;0;x;x;x;x;x;29;x;x;x;x;x;x;x;x;x;x;42;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;17
03.06.2014 08:19:06;P;72;Landkreis Rostock;5257;Laage;13072025;Diekhof;1;1;784;235;30,0;1,7;98,3;37,0;12,6;14,7;2,6;4,7;15,4;x;0,0;x;x;x;x;x;4,3;x;x;x;x;x;x;x;x;x;x;6,2;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;2,5
03.06.2014 08:19:06;A;72;Landkreis Rostock;5257;Laage;13072027;Dolgen am See;2;2;548;278;50,7;33;796;289;101;179;29;22;46;x;2;x;x;x;x;x;47;x;x;x;x;x;x;x;x;x;x;69;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;12
03.06.2014 08:19:06;P;72;Landkreis Rostock;5257;Laage;13072027;Dolgen am See;2;2;548;278;50,7;4,0;96,0;36,3;12,7;22,5;3,6;2,8;5,8;x;0,3;x;x;x;x;x;5,9;x;x;x;x;x;x;x;x;x;x;8,7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1,5
03.06.2014 08:19:06;A;72;Landkreis Rostock;5257;Laage;13072046;Hohen Sprenz;1;1;424;223;52,6;47;622;227;83;141;39;21;27;x;6;x;x;x;x;x;54;x;x;x;x;x;x;x;x;x;x;15;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;9
03.06.2014 08:19:06;P;72;Landkreis Rostock;5257;Laage;13072046;Hohen Sprenz;1;1;424;223;52,6;7,0;93,0;36,5;13,3;22,7;6,3;3,4;4,3;x;1,0;x;x;x;x;x;8,7;x;x;x;x;x;x;x;x;x;x;2,4;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1,4
03.06.2014 08:19:06;A;72;Landkreis Rostock;5257;Laage;13072062;Laage, Stadt;8;8;4632;2026;43,7;114;5864;2610;1022;911;113;110;401;x;19;x;x;x;x;x;91;x;x;x;x;x;x;x;x;x;x;531;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;56
03.06.2014 08:19:06;P;72;Landkreis Rostock;5257;Laage;13072062;Laage, Stadt;8;8;4632;2026;43,7;1,9;98,1;44,5;17,4;15,5;1,9;1,9;6,8;x;0,3;x;x;x;x;x;1,6;x;x;x;x;x;x;x;x;x;x;9,1;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1,0
03.06.2014 08:19:06;A;72;Landkreis Rostock;5257;Laage;13072112;Wardow;2;2;1106;492;44,5;36;1406;631;156;210;80;31;71;x;1;x;x;x;x;x;51;x;x;x;x;x;x;x;x;x;x;158;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;17
03.06.2014 08:19:06;P;72;Landkreis Rostock;5257;Laage;13072112;Wardow;2;2;1106;492;44,5;2,5;97,5;44,9;11,1;14,9;5,7;2,2;5,0;x;0,1;x;x;x;x;x;3,6;x;x;x;x;x;x;x;x;x;x;11,2;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1,2
03.06.2014 08:19:06;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072003;Alt S�hrkow;1;1;344;199;57,8;33;548;245;69;106;14;6;8;x;8;x;x;x;x;x;6;x;x;x;x;x;x;x;x;x;x;15;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;71
03.06.2014 08:19:06;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072003;Alt S�hrkow;1;1;344;199;57,8;5,7;94,3;44,7;12,6;19,3;2,6;1,1;1,5;x;1,5;x;x;x;x;x;1,1;x;x;x;x;x;x;x;x;x;x;2,7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;13,0
03.06.2014 08:19:06;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072023;Dahmen;1;1;424;278;65,6;72;721;120;268;127;42;43;2;x;6;x;x;x;x;x;19;x;x;x;x;x;x;x;x;x;x;36;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;58
03.06.2014 08:19:06;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072023;Dahmen;1;1;424;278;65,6;9,1;90,9;16,6;37,2;17,6;5,8;6,0;0,3;x;0,8;x;x;x;x;x;2,6;x;x;x;x;x;x;x;x;x;x;5,0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;8,0
03.06.2014 08:19:06;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072024;Dalkendorf;1;1;219;119;54,3;18;335;99;63;97;8;11;1;x;1;x;x;x;x;x;0;x;x;x;x;x;x;x;x;x;x;15;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;40
03.06.2014 08:19:06;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072024;Dalkendorf;1;1;219;119;54,3;5,1;94,9;29,6;18,8;29,0;2,4;3,3;0,3;x;0,3;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x;x;x;4,5;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;11,9
03.06.2014 08:19:06;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072038;Gro� Roge;1;1;535;249;46,5;24;704;246;208;93;19;24;9;x;11;x;x;x;x;x;8;x;x;x;x;x;x;x;x;x;x;16;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;70
03.06.2014 08:19:06;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072038;Gro� Roge;1;1;535;249;46,5;3,3;96,7;34,9;29,5;13,2;2,7;3,4;1,3;x;1,6;x;x;x;x;x;1,1;x;x;x;x;x;x;x;x;x;x;2,3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;9,9
03.06.2014 08:19:06;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072040;Gro� Wokern;1;1;880;510;58,0;39;1450;555;282;208;56;39;55;x;20;x;x;x;x;x;19;x;x;x;x;x;x;x;x;x;x;44;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;172
03.06.2014 08:19:06;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072040;Gro� Wokern;1;1;880;510;58,0;2,6;97,4;38,3;19,4;14,3;3,9;2,7;3,8;x;1,4;x;x;x;x;x;1,3;x;x;x;x;x;x;x;x;x;x;3,0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;11,9
03.06.2014 08:19:06;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072041;Gro� W�stenfelde;1;1;734;403;54,9;18;1163;845;111;50;17;11;5;x;7;x;x;x;x;x;8;x;x;x;x;x;x;x;x;x;x;59;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;50
03.06.2014 08:19:06;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072041;Gro� W�stenfelde;1;1;734;403;54,9;1,5;98,5;72,7;9,5;4,3;1,5;0,9;0,4;x;0,6;x;x;x;x;x;0,7;x;x;x;x;x;x;x;x;x;x;5,1;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;4,3
03.06.2014 08:19:06;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072045;Hohen Demzin;1;1;346;190;54,9;21;533;184;125;87;21;15;2;x;4;x;x;x;x;x;10;x;x;x;x;x;x;x;x;x;x;28;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;57
03.06.2014 08:19:06;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072045;Hohen Demzin;1;1;346;190;54,9;3,8;96,2;34,5;23,5;16,3;3,9;2,8;0,4;x;0,8;x;x;x;x;x;1,9;x;x;x;x;x;x;x;x;x;x;5,3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;10,7
03.06.2014 08:19:06;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072049;J�rdenstorf;1;1;767;409;53,3;42;1140;405;298;137;12;26;7;x;4;x;x;x;x;x;10;x;x;x;x;x;x;x;x;x;x;191;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;50
03.06.2014 08:19:06;P;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072049;J�rdenstorf;1;1;767;409;53,3;3,6;96,4;35,5;26,1;12,0;1,1;2,3;0,6;x;0,4;x;x;x;x;x;0,9;x;x;x;x;x;x;x;x;x;x;16,8;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;4,4
03.06.2014 08:19:06;A;72;Landkreis Rostock;5258;Mecklenburgische Schweiz;13072066;Lelkendorf;1;1;392;223;56,9;42;617;237;162;47;26;46;9;x;2;x;x;x;x;x;17;x;x;x;x;x;x;x;x;x;x;43;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;28
