Berechnungsdatum;Ausgabe;Kreis;Kreisname;Amt;Amtsname;Gemeinde;Gemeindename;Wahlbezirke insg.;Erf. Wahlbezirke;Wahlberechtigte;W�hler;Wahlbeteiligung;Ung�ltige Stimmen;Gültige Stimmen;CDU;DIE LINKE;SPD;AfD;GRÜNE;FDP;FREIE W�HLER;HEIMAT;Die PARTEI;Tierschutzpartei;PIRATEN;B�ndnis C;DKP;A: SAHRA;ASK;Aktive Vorpommern;AWD;ABLR;AfL;dieBasis;BFW;B�NDNIS DEUTSCHLAND;B�ndnis Ducherow;BBM;BSW;BfB;BkW;B�rger f�r Stralsund;BVR;BB;BB NWM;BL;Cannabis und B�rgerrechte;Die Unabh�ngigen;Freier Horizont VG;Freier Horizont LUP;FREIER HORIZONT MSE;Freier Horizont HRO;Freier Horizlucaslorentzont LRO;F�r R�gen;Graue Rostock;IBG;IZ;kus;K-I;LfK;Rostocker Bund;UB;UFR;Volt;VAH;WGLR;LUL;WG Sozial;WGU;W�hlergemeinschaft Wittenhagen;W�hlergruppe Adomeit;WGP;Heimat und Identit�t;WLD;Einzelbewerber
18.06.2024 15:52:00;A;73;Vorpommern-R�gen;5362;West-R�gen;13073059;Neuenkirchen;1;1;247;200;81,0;33;560;144;50;65;130;48;27;10;2;0;x;x;x;0;15;x;x;x;x;x;x;1;x;x;x;x;0;0;0;30;x;x;x;x;0;x;x;x;x;x;29;x;x;x;x;x;1;x;x;x;x;x;x;x;0;x;0;0;x;x;x;8
18.06.2024 15:52:00;P;73;Vorpommern-R�gen;5362;West-R�gen;13073059;Neuenkirchen;1;1;247;200;81,0;5,6;94,4;25,7;8,9;11,6;23,2;8,6;4,8;1,8;0,4;0,0;x;x;x;0,0;2,7;x;x;x;x;x;x;0,2;x;x;x;x;0,0;0,0;0,0;5,4;x;x;x;x;0,0;x;x;x;x;x;5,2;x;x;x;x;x;0,2;x;x;x;x;x;x;x;0,0;x;0,0;0,0;x;x;x;1,4
18.06.2024 15:52:00;A;73;Vorpommern-R�gen;5362;West-R�gen;13073073;Rambin;1;1;831;649;78,1;123;1824;568;300;133;413;69;29;10;5;23;x;x;x;2;16;x;x;x;x;x;x;13;x;x;x;x;69;7;30;43;x;x;x;x;1;x;x;x;x;x;77;x;x;x;x;x;4;x;x;x;x;x;x;x;1;x;0;1;x;x;x;10
18.06.2024 15:52:00;P;73;Vorpommern-R�gen;5362;West-R�gen;13073073;Rambin;1;1;831;649;78,1;6,3;93,7;31,1;16,4;7,3;22,6;3,8;1,6;0,5;0,3;1,3;x;x;x;0,1;0,9;x;x;x;x;x;x;0,7;x;x;x;x;3,8;0,4;1,6;2,4;x;x;x;x;0,1;x;x;x;x;x;4,2;x;x;x;x;x;0,2;x;x;x;x;x;x;x;0,1;x;0,0;0,1;x;x;x;0,5
18.06.2024 15:52:00;A;73;Vorpommern-R�gen;5362;West-R�gen;13073079;Samtens;2;2;1683;1008;59,9;51;2914;1245;299;175;706;57;75;13;4;10;x;x;x;1;15;x;x;x;x;x;x;18;x;x;x;x;14;2;14;80;x;x;x;x;2;x;x;x;x;x;155;x;x;x;x;x;4;x;x;x;x;x;x;x;2;x;0;4;x;x;x;19
18.06.2024 15:52:00;P;73;Vorpommern-R�gen;5362;West-R�gen;13073079;Samtens;2;2;1683;1008;59,9;1,7;98,3;42,7;10,3;6,0;24,2;2,0;2,6;0,4;0,1;0,3;x;x;x;0,0;0,5;x;x;x;x;x;x;0,6;x;x;x;x;0,5;0,1;0,5;2,7;x;x;x;x;0,1;x;x;x;x;x;5,3;x;x;x;x;x;0,1;x;x;x;x;x;x;x;0,1;x;0,0;0,1;x;x;x;0,7
18.06.2024 15:52:00;A;73;Vorpommern-R�gen;5362;West-R�gen;13073081;Schaprode;1;1;369;293;79,4;45;815;335;70;55;189;43;10;3;1;0;x;x;x;0;4;x;x;x;x;x;x;6;x;x;x;x;1;0;1;50;x;x;x;x;4;x;x;x;x;x;29;x;x;x;x;x;1;x;x;x;x;x;x;x;0;x;1;2;x;x;x;10
18.06.2024 15:52:00;P;73;Vorpommern-R�gen;5362;West-R�gen;13073081;Schaprode;1;1;369;293;79,4;5,2;94,8;41,1;8,6;6,7;23,2;5,3;1,2;0,4;0,1;0,0;x;x;x;0,0;0,5;x;x;x;x;x;x;0,7;x;x;x;x;0,1;0,0;0,1;6,1;x;x;x;x;0,5;x;x;x;x;x;3,6;x;x;x;x;x;0,1;x;x;x;x;x;x;x;0,0;x;0,1;0,2;x;x;x;1,2
18.06.2024 15:52:00;A;73;Vorpommern-R�gen;5362;West-R�gen;13073092;Trent;1;1;587;388;66,1;30;1113;277;95;90;370;57;27;6;7;7;x;x;x;2;10;x;x;x;x;x;x;4;x;x;x;x;1;10;2;64;x;x;x;x;0;x;x;x;x;x;55;x;x;x;x;x;1;x;x;x;x;x;x;x;0;x;0;0;x;x;x;28
18.06.2024 15:52:00;P;73;Vorpommern-R�gen;5362;West-R�gen;13073092;Trent;1;1;587;388;66,1;2,6;97,4;24,9;8,5;8,1;33,2;5,1;2,4;0,5;0,6;0,6;x;x;x;0,2;0,9;x;x;x;x;x;x;0,4;x;x;x;x;0,1;0,9;0,2;5,8;x;x;x;x;0,0;x;x;x;x;x;4,9;x;x;x;x;x;0,1;x;x;x;x;x;x;x;0,0;x;0,0;0,0;x;x;x;2,5
18.06.2024 15:52:00;A;73;Vorpommern-R�gen;5362;West-R�gen;13073095;Ummanz;1;1;496;407;82,1;39;1131;537;68;82;248;32;37;11;6;11;x;x;x;6;5;x;x;x;x;x;x;3;x;x;x;x;0;2;9;18;x;x;x;x;1;x;x;x;x;x;43;x;x;x;x;x;0;x;x;x;x;x;x;x;0;x;0;7;x;x;x;5
18.06.2024 15:52:00;P;73;Vorpommern-R�gen;5362;West-R�gen;13073095;Ummanz;1;1;496;407;82,1;3,3;96,7;47,5;6,0;7,3;21,9;2,8;3,3;1,0;0,5;1,0;x;x;x;0,5;0,4;x;x;x;x;x;x;0,3;x;x;x;x;0,0;0,2;0,8;1,6;x;x;x;x;0,1;x;x;x;x;x;3,8;x;x;x;x;x;0,0;x;x;x;x;x;x;x;0,0;x;0,0;0,6;x;x;x;0,4
18.06.2024 15:52:00;A;74;Nordwestmecklenburg;401;Hansestadt Wismar;13074087;Wismar, Hansestadt;36;36;34826;20417;58,6;889;59490;11061;5728;16147;13727;4502;2609;815;637;x;x;1400;x;x;x;x;x;x;x;x;x;x;410;x;x;x;x;x;x;x;x;724;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;1621;x;23;x;x;x;x;x;86
18.06.2024 15:52:00;P;74;Nordwestmecklenburg;401;Hansestadt Wismar;13074087;Wismar, Hansestadt;36;36;34826;20417;58,6;1,5;98,5;18,6;9,6;27,1;23,1;7,6;4,4;1,4;1,1;x;x;2,4;x;x;x;x;x;x;x;x;x;x;0,7;x;x;x;x;x;x;x;x;1,2;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;2,7;x;0,0;x;x;x;x;x;0,1
18.06.2024 15:52:00;A;74;Nordwestmecklenburg;411;Grevesm�hlen, Stadt;13074026;Grevesm�hlen, Stadt;10;10;9001;5404;60,0;289;15667;4052;2225;2832;4168;417;291;105;110;x;x;158;x;x;x;x;x;x;x;x;x;x;111;x;x;x;x;x;x;x;x;419;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;587;x;69;x;x;x;x;x;123
18.06.2024 15:52:00;P;74;Nordwestmecklenburg;411;Grevesm�hlen, Stadt;13074026;Grevesm�hlen, Stadt;10;10;9001;5404;60,0;1,8;98,2;25,9;14,2;18,1;26,6;2,7;1,9;0,7;0,7;x;x;1,0;x;x;x;x;x;x;x;x;x;x;0,7;x;x;x;x;x;x;x;x;2,7;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;3,7;x;0,4;x;x;x;x;x;0,8
18.06.2024 15:52:00;A;74;Nordwestmecklenburg;412;Insel Poel, Ostseebad;13074035;Insel Poel, Ostseebad;2;2;2248;1563;69,5;108;4527;1370;312;870;1000;162;72;58;33;x;x;60;x;x;x;x;x;x;x;x;x;x;29;x;x;x;x;x;x;x;x;42;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;518;x;1;x;x;x;x;x;0
18.06.2024 15:52:00;P;74;Nordwestmecklenburg;412;Insel Poel, Ostseebad;13074035;Insel Poel, Ostseebad;2;2;2248;1563;69,5;2,3;97,7;30,3;6,9;19,2;22,1;3,6;1,6;1,3;0,7;x;x;1,3;x;x;x;x;x;x;x;x;x;x;0,6;x;x;x;x;x;x;x;x;0,9;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;11,4;x;0,0;x;x;x;x;x;0,0
18.06.2024 15:52:00;A;74;Nordwestmecklenburg;5451;Dorf Mecklenburg-Bad Kleinen;13074002;Bad Kleinen;3;3;3113;1542;49,5;111;4473;1134;508;704;1459;118;107;91;49;x;x;47;x;x;x;x;x;x;x;x;x;x;55;x;x;x;x;x;x;x;x;68;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;129;x;0;x;x;x;x;x;4
18.06.2024 15:52:00;P;74;Nordwestmecklenburg;5451;Dorf Mecklenburg-Bad Kleinen;13074002;Bad Kleinen;3;3;3113;1542;49,5;2,4;97,6;25,4;11,4;15,7;32,6;2,6;2,4;2,0;1,1;x;x;1,1;x;x;x;x;x;x;x;x;x;x;1,2;x;x;x;x;x;x;x;x;1,5;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;2,9;x;0,0;x;x;x;x;x;0,1
18.06.2024 15:52:00;A;74;Nordwestmecklenburg;5451;Dorf Mecklenburg-Bad Kleinen;13074003;Barnekow;1;1;518;323;62,4;24;929;118;111;148;317;27;19;21;14;x;x;12;x;x;x;x;x;x;x;x;x;x;14;x;x;x;x;x;x;x;x;14;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;103;x;0;x;x;x;x;x;11
18.06.2024 15:52:00;P;74;Nordwestmecklenburg;5451;Dorf Mecklenburg-Bad Kleinen;13074003;Barnekow;1;1;518;323;62,4;2,5;97,5;12,7;11,9;15,9;34,1;2,9;2,0;2,3;1,5;x;x;1,3;x;x;x;x;x;x;x;x;x;x;1,5;x;x;x;x;x;x;x;x;1,5;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;11,1;x;0,0;x;x;x;x;x;1,2
18.06.2024 15:52:00;A;74;Nordwestmecklenburg;5451;Dorf Mecklenburg-Bad Kleinen;13074008;Bobitz;3;3;2127;1180;55,5;70;3404;604;227;523;1132;182;71;48;36;x;x;56;x;x;x;x;x;x;x;x;x;x;31;x;x;x;x;x;x;x;x;235;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;248;x;5;x;x;x;x;x;6
18.06.2024 15:52:00;P;74;Nordwestmecklenburg;5451;Dorf Mecklenburg-Bad Kleinen;13074008;Bobitz;3;3;2127;1180;55,5;2,0;98,0;17,7;6,7;15,4;33,3;5,3;2,1;1,4;1,1;x;x;1,6;x;x;x;x;x;x;x;x;x;x;0,9;x;x;x;x;x;x;x;x;6,9;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;7,3;x;0,1;x;x;x;x;x;0,2
18.06.2024 15:52:00;A;74;Nordwestmecklenburg;5451;Dorf Mecklenburg-Bad Kleinen;13074019;Dorf Mecklenburg;3;3;2705;1370;50,6;69;4007;798;322;696;1242;84;122;79;26;x;x;45;x;x;x;x;x;x;x;x;x;x;51;x;x;x;x;x;x;x;x;281;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;260;x;0;x;x;x;x;x;1
18.06.2024 15:52:00;P;74;Nordwestmecklenburg;5451;Dorf Mecklenburg-Bad Kleinen;13074019;Dorf Mecklenburg;3;3;2705;1370;50,6;1,7;98,3;19,9;8,0;17,4;31,0;2,1;3,0;2,0;0,6;x;x;1,1;x;x;x;x;x;x;x;x;x;x;1,3;x;x;x;x;x;x;x;x;7,0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;6,5;x;0,0;x;x;x;x;x;0,0
18.06.2024 15:52:00;A;74;Nordwestmecklenburg;5451;Dorf Mecklenburg-Bad Kleinen;13074030;Gro� Stieten;1;1;459;257;56,0;18;750;171;73;133;174;11;18;9;9;x;x;5;x;x;x;x;x;x;x;x;x;x;45;x;x;x;x;x;x;x;x;11;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;91;x;0;x;x;x;x;x;0
18.06.2024 15:52:00;P;74;Nordwestmecklenburg;5451;Dorf Mecklenburg-Bad Kleinen;13074030;Gro� Stieten;1;1;459;257;56,0;2,3;97,7;22,8;9,7;17,7;23,2;1,5;2,4;1,2;1,2;x;x;0,7;x;x;x;x;x;x;x;x;x;x;6,0;x;x;x;x;x;x;x;x;1,5;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;12,1;x;0,0;x;x;x;x;x;0,0
18.06.2024 15:52:00;A;74;Nordwestmecklenburg;5451;Dorf Mecklenburg-Bad Kleinen;13074031;Hohen Viecheln;1;1;624;380;60,9;36;1099;353;56;143;360;40;16;19;4;x;x;1;x;x;x;x;x;x;x;x;x;x;5;x;x;x;x;x;x;x;x;31;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;71;x;0;x;x;x;x;x;0
18.06.2024 15:52:00;P;74;Nordwestmecklenburg;5451;Dorf Mecklenburg-Bad Kleinen;13074031;Hohen Viecheln;1;1;624;380;60,9;3,2;96,8;32,1;5,1;13,0;32,8;3,6;1,5;1,7;0,4;x;x;0,1;x;x;x;x;x;x;x;x;x;x;0,5;x;x;x;x;x;x;x;x;2,8;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;6,5;x;0,0;x;x;x;x;x;0,0
18.06.2024 15:52:00;A;74;Nordwestmecklenburg;5451;Dorf Mecklenburg-Bad Kleinen;13074047;L�bow;2;2;1316;710;54,0;19;2050;464;138;328;616;95;56;43;21;x;x;38;x;x;x;x;x;x;x;x;x;x;31;x;x;x;x;x;x;x;x;41;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;174;x;0;x;x;x;x;x;5
18.06.2024 15:52:00;P;74;Nordwestmecklenburg;5451;Dorf Mecklenburg-Bad Kleinen;13074047;L�bow;2;2;1316;710;54,0;0,9;99,1;22,6;6,7;16,0;30,0;4,6;2,7;2,1;1,0;x;x;1,9;x;x;x;x;x;x;x;x;x;x;1,5;x;x;x;x;x;x;x;x;2,0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;8,5;x;0,0;x;x;x;x;x;0,2
18.06.2024 15:52:00;A;74;Nordwestmecklenburg;5451;Dorf Mecklenburg-Bad Kleinen;13074053;Metelsdorf;1;1;409;275;67,2;15;795;154;57;158;229;20;28;17;6;x;x;8;x;x;x;x;x;x;x;x;x;x;8;x;x;x;x;x;x;x;x;35;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;72;x;0;x;x;x;x;x;3
18.06.2024 15:52:00;P;74;Nordwestmecklenburg;5451;Dorf Mecklenburg-Bad Kleinen;13074053;Metelsdorf;1;1;409;275;67,2;1,9;98,1;19,4;7,2;19,9;28,8;2,5;3,5;2,1;0,8;x;x;1,0;x;x;x;x;x;x;x;x;x;x;1,0;x;x;x;x;x;x;x;x;4,4;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;9,1;x;0,0;x;x;x;x;x;0,4
18.06.2024 15:52:00;A;74;Nordwestmecklenburg;5451;Dorf Mecklenburg-Bad Kleinen;13074082;Ventschow;1;1;642;376;58,6;13;1078;175;96;130;380;28;15;30;17;x;x;17;x;x;x;x;x;x;x;x;x;x;20;x;x;x;x;x;x;x;x;27;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;135;x;4;x;x;x;x;x;4
18.06.2024 15:52:00;P;74;Nordwestmecklenburg;5451;Dorf Mecklenburg-Bad Kleinen;13074082;Ventschow;1;1;642;376;58,6;1,2;98,8;16,2;8,9;12,1;35,3;2,6;1,4;2,8;1,6;x;x;1,6;x;x;x;x;x;x;x;x;x;x;1,9;x;x;x;x;x;x;x;x;2,5;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;12,5;x;0,4;x;x;x;x;x;0,4
18.06.2024 15:52:00;A;74;Nordwestmecklenburg;5451;Dorf Mecklenburg-Bad Kleinen;13074751;Briefwahl Dorf Mecklenburg-Bad Kleinen;1;1;0;1813;x;27;5399;1262;593;1049;858;322;215;43;18;x;x;81;x;x;x;x;x;x;x;x;x;x;89;x;x;x;x;x;x;x;x;392;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;463;x;7;x;x;x;x;x;7
18.06.2024 15:52:00;P;74;Nordwestmecklenburg;5451;Dorf Mecklenburg-Bad Kleinen;13074751;Briefwahl Dorf Mecklenburg-Bad Kleinen;1;1;0;1813;x;0,5;99,5;23,4;11,0;19,4;15,9;6,0;4,0;0,8;0,3;x;x;1,5;x;x;x;x;x;x;x;x;x;x;1,6;x;x;x;x;x;x;x;x;7,3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;8,6;x;0,1;x;x;x;x;x;0,1
18.06.2024 15:52:00;A;74;Nordwestmecklenburg;5452;Gadebusch;13074020;Dragun;1;1;648;323;49,8;10;933;197;62;131;292;35;19;86;5;x;x;14;x;x;x;x;x;x;x;x;x;x;4;x;x;x;x;x;x;x;x;3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;80;x;0;x;x;x;x;x;5
18.06.2024 15:52:00;P;74;Nordwestmecklenburg;5452;Gadebusch;13074020;Dragun;1;1;648;323;49,8;1,1;98,9;21,1;6,6;14,0;31,3;3,8;2,0;9,2;0,5;x;x;1,5;x;x;x;x;x;x;x;x;x;x;0,4;x;x;x;x;x;x;x;x;0,3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;8,6;x;0,0;x;x;x;x;x;0,5
18.06.2024 15:52:00;A;74;Nordwestmecklenburg;5452;Gadebusch;13074021;Gadebusch, Stadt;3;3;4547;1794;39,5;189;5089;1419;748;391;1767;128;84;115;27;x;x;57;x;x;x;x;x;x;x;x;x;x;27;x;x;x;x;x;x;x;x;68;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;230;x;4;x;x;x;x;x;24
18.06.2024 15:52:00;P;74;Nordwestmecklenburg;5452;Gadebusch;13074021;Gadebusch, Stadt;3;3;4547;1794;39,5;3,6;96,4;27,9;14,7;7,7;34,7;2,5;1,7;2,3;0,5;x;x;1,1;x;x;x;x;x;x;x;x;x;x;0,5;x;x;x;x;x;x;x;x;1,3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;4,5;x;0,1;x;x;x;x;x;0,5
18.06.2024 15:52:00;A;74;Nordwestmecklenburg;5452;Gadebusch;13074040;Kneese;1;1;290;161;55,5;3;465;105;39;65;163;34;3;9;2;x;x;0;x;x;x;x;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x;14;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;18;x;1;x;x;x;x;x;12
18.06.2024 15:52:00;P;74;Nordwestmecklenburg;5452;Gadebusch;13074040;Kneese;1;1;290;161;55,5;0,6;99,4;22,6;8,4;14,0;35,1;7,3;0,6;1,9;0,4;x;x;0,0;x;x;x;x;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x;3,0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;3,9;x;0,2;x;x;x;x;x;2,6
18.06.2024 15:52:00;A;74;Nordwestmecklenburg;5452;Gadebusch;13074043;Krembz;1;1;720;398;55,3;57;1123;299;88;116;412;44;11;17;12;x;x;11;x;x;x;x;x;x;x;x;x;x;1;x;x;x;x;x;x;x;x;23;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;88;x;1;x;x;x;x;x;0
18.06.2024 15:52:00;P;74;Nordwestmecklenburg;5452;Gadebusch;13074043;Krembz;1;1;720;398;55,3;4,8;95,2;26,6;7,8;10,3;36,7;3,9;1,0;1,5;1,1;x;x;1,0;x;x;x;x;x;x;x;x;x;x;0,1;x;x;x;x;x;x;x;x;2,0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;7,8;x;0,1;x;x;x;x;x;0,0
18.06.2024 15:52:00;A;74;Nordwestmecklenburg;5452;Gadebusch;13074054;M�hlen Eichsen;1;1;832;402;48,3;27;1150;325;79;106;370;49;72;44;5;x;x;3;x;x;x;x;x;x;x;x;x;x;6;x;x;x;x;x;x;x;x;15;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;73;x;0;x;x;x;x;x;3
18.06.2024 15:52:00;P;74;Nordwestmecklenburg;5452;Gadebusch;13074054;M�hlen Eichsen;1;1;832;402;48,3;2,3;97,7;28,3;6,9;9,2;32,2;4,3;6,3;3,8;0,4;x;x;0,3;x;x;x;x;x;x;x;x;x;x;0,5;x;x;x;x;x;x;x;x;1,3;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;6,3;x;0,0;x;x;x;x;x;0,3
18.06.2024 15:52:00;A;74;Nordwestmecklenburg;5452;Gadebusch;13074068;Roggendorf;1;1;862;474;55,0;30;1370;497;103;95;340;53;37;34;20;x;x;13;x;x;x;x;x;x;x;x;x;x;11;x;x;x;x;x;x;x;x;21;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;145;x;0;x;x;x;x;x;1
18.06.2024 15:52:00;P;74;Nordwestmecklenburg;5452;Gadebusch;13074068;Roggendorf;1;1;862;474;55,0;2,1;97,9;36,3;7,5;6,9;24,8;3,9;2,7;2,5;1,5;x;x;0,9;x;x;x;x;x;x;x;x;x;x;0,8;x;x;x;x;x;x;x;x;1,5;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;10,6;x;0,0;x;x;x;x;x;0,1
18.06.2024 15:52:00;A;74;Nordwestmecklenburg;5452;Gadebusch;13074070;R�gnitz;1;1;170;98;57,6;15;271;51;11;17;118;37;2;7;6;x;x;6;x;x;x;x;x;x;x;x;x;x;3;x;x;x;x;x;x;x;x;1;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;12;x;0;x;x;x;x;x;0
18.06.2024 15:52:00;P;74;Nordwestmecklenburg;5452;Gadebusch;13074070;R�gnitz;1;1;170;98;57,6;5,2;94,8;18,8;4,1;6,3;43,5;13,7;0,7;2,6;2,2;x;x;2,2;x;x;x;x;x;x;x;x;x;x;1,1;x;x;x;x;x;x;x;x;0,4;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;4,4;x;0,0;x;x;x;x;x;0,0
18.06.2024 15:52:00;A;74;Nordwestmecklenburg;5452;Gadebusch;13074081;Veelb�ken;1;1;588;246;41,8;15;710;237;61;71;222;20;19;14;5;x;x;10;x;x;x;x;x;x;x;x;x;x;1;x;x;x;x;x;x;x;x;13;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;33;x;2;x;x;x;x;x;2
18.06.2024 15:52:00;P;74;Nordwestmecklenburg;5452;Gadebusch;13074081;Veelb�ken;1;1;588;246;41,8;2,1;97,9;33,4;8,6;10,0;31,3;2,8;2,7;2,0;0,7;x;x;1,4;x;x;x;x;x;x;x;x;x;x;0,1;x;x;x;x;x;x;x;x;1,8;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;4,6;x;0,3;x;x;x;x;x;0,3
18.06.2024 15:52:00;A;74;Nordwestmecklenburg;5452;Gadebusch;13074752;Briefwahl Gadebusch;1;1;0;1673;x;21;4934;1608;653;575;773;224;125;227;14;x;x;43;x;x;x;x;x;x;x;x;x;x;24;x;x;x;x;x;x;x;x;95;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;517;x;7;x;x;x;x;x;49
18.06.2024 15:52:00;P;74;Nordwestmecklenburg;5452;Gadebusch;13074752;Briefwahl Gadebusch;1;1;0;1673;x;0,4;99,6;32,6;13,2;11,7;15,7;4,5;2,5;4,6;0,3;x;x;0,9;x;x;x;x;x;x;x;x;x;x;0,5;x;x;x;x;x;x;x;x;1,9;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;10,5;x;0,1;x;x;x;x;x;1,0
18.06.2024 15:52:00;A;74;Nordwestmecklenburg;5453;Grevesm�hlen-Land;13074005;Bernstorf;1;1;312;191;61,2;33;522;90;49;22;191;9;6;1;5;x;x;4;x;x;x;x;x;x;x;x;x;x;1;x;x;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;30;x;0;x;x;x;x;x;114
18.06.2024 15:52:00;P;74;Nordwestmecklenburg;5453;Grevesm�hlen-Land;13074005;Bernstorf;1;1;312;191;61,2;5,9;94,1;17,2;9,4;4,2;36,6;1,7;1,1;0,2;1,0;x;x;0,8;x;x;x;x;x;x;x;x;x;x;0,2;x;x;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;5,7;x;0,0;x;x;x;x;x;21,8
18.06.2024 15:52:00;A;74;Nordwestmecklenburg;5453;Grevesm�hlen-Land;13074022;G�gelow;3;3;2162;1139;52,7;68;3267;452;708;328;907;72;85;42;96;x;x;33;x;x;x;x;x;x;x;x;x;x;19;x;x;x;x;x;x;x;x;48;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;473;x;1;x;x;x;x;x;3
18.06.2024 15:52:00;P;74;Nordwestmecklenburg;5453;Grevesm�hlen-Land;13074022;G�gelow;3;3;2162;1139;52,7;2,0;98,0;13,8;21,7;10,0;27,8;2,2;2,6;1,3;2,9;x;x;1,0;x;x;x;x;x;x;x;x;x;x;0,6;x;x;x;x;x;x;x;x;1,5;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;14,5;x;0,0;x;x;x;x;x;0,1
18.06.2024 15:52:00;A;74;Nordwestmecklenburg;5453;Grevesm�hlen-Land;13074069;Roggenstorf;1;1;386;242;62,7;27;696;168;81;74;214;54;13;7;3;x;x;7;x;x;x;x;x;x;x;x;x;x;2;x;x;x;x;x;x;x;x;25;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;45;x;1;x;x;x;x;x;2
18.06.2024 15:52:00;P;74;Nordwestmecklenburg;5453;Grevesm�hlen-Land;13074069;Roggenstorf;1;1;386;242;62,7;3,7;96,3;24,1;11,6;10,6;30,7;7,8;1,9;1,0;0,4;x;x;1,0;x;x;x;x;x;x;x;x;x;x;0,3;x;x;x;x;x;x;x;x;3,6;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;6,5;x;0,1;x;x;x;x;x;0,3
