Stimmart,AGS,Kreis,Gemeinde,Gemeindename,"Kurzname","Wahlvorschlagsträger_Lang",Art des Wahlvorschlags-trägers,Stimmen,Sitze,darunter Sitze weiblich,Wahlberechtigte,Wähler,Wähler B1,Gültige Stimmen,Ungültige Stimmzettel
Gemeindevertretung,12061112,61,112,Eichwalde                                         ,DIE LINKE,DIE LINKE,P,2088,4,2,5406,3054,744,8878,66
Gemeindevertretung,12061112,61,112,Eichwalde                                         ,FDP,Freie Demokratische Partei,P,171,0,0,5406,3054,744,8878,66
Gemeindevertretung,12061112,61,112,Eichwalde                                         ,GRÜNE/B 90,BÜNDNIS 90/DIE GRÜNEN,P,1245,3,2,5406,3054,744,8878,66
Gemeindevertretung,12061112,61,112,Eichwalde                                         ,SPD,Sozialdemokratische Partei Deutschlands,P,1517,3,2,5406,3054,744,8878,66
Gemeindevertretung,12061112,61,112,Eichwalde                                         ,WIE,WählerInitiative Eichwalde,WG,1597,3,1,5406,3054,744,8878,66
Gemeindevertretung,12061217,61,217,Heidesee                                          ,B.f.B.,Bürger für Bürger,WG,867,2,0,5985,3356,0,9748,66
Gemeindevertretung,12061217,61,217,Heidesee                                          ,CDU,Christlich Demokratische Union Deutschlands,P,1633,3,0,5985,3356,0,9748,66
Gemeindevertretung,12061217,61,217,Heidesee                                          ,DIE LINKE,DIE LINKE,P,1872,3,1,5985,3356,0,9748,66
Gemeindevertretung,12061217,61,217,Heidesee                                          ,FDP,Freie Demokratische Partei,P,268,1,0,5985,3356,0,9748,66
Gemeindevertretung,12061217,61,217,Heidesee                                          ,NPD,Nationaldemokratische Partei Deutschlands,P,321,1,0,5985,3356,0,9748,66
Gemeindevertretung,12061217,61,217,Heidesee                                          ,SPD,Sozialdemokratische Partei Deutschlands,P,1319,2,1,5985,3356,0,9748,66
Gemeindevertretung,12061217,61,217,Heidesee                                          ,UWG,Unabhängige Wählergemeinschaft Friedersdorf,WG,1267,2,0,5985,3356,0,9748,66
Gemeindevertretung,12061217,61,217,Heidesee                                          ,UWGH,Unabhängige Wählergruppe Heidesee,WG,2201,4,1,5985,3356,0,9748,66
Gemeindevertretung,12061219,61,219,Heideblick                                        ,AWGH,Allgemeine Wählergemeinschaft Heideblick,WG,1671,5,1,3244,1829,191,5285,51
Gemeindevertretung,12061219,61,219,Heideblick                                        ,CDU,Christlich Demokratische Union Deutschlands,P,1509,4,0,3244,1829,191,5285,51
Gemeindevertretung,12061219,61,219,Heideblick                                        ,FWG,Falkenberger Wählergemeinschaft,WG,202,1,1,3244,1829,191,5285,51
Gemeindevertretung,12061219,61,219,Heideblick                                        ,GRÜNE/B 90,BÜNDNIS 90/DIE GRÜNEN,P,124,0,0,3244,1829,191,5285,51
Gemeindevertretung,12061219,61,219,Heideblick                                        ,SPD,Sozialdemokratische Partei Deutschlands,P,585,2,2,3244,1829,191,5285,51
Gemeindevertretung,12061219,61,219,Heideblick                                        ,WG Süd/FDP,Wählergemeinschaft Süd/Freie Demokratische Partei,LV,981,3,0,3244,1829,191,5285,51
Gemeindevertretung,12061219,61,219,Heideblick                                        ,WGW,Wählergemeinschaft Wehnsdorf,WG,213,1,0,3244,1829,191,5285,51
Gemeindevertretung,12061260,61,260,Königs Wusterhausen                               ,AfD,Alternative für Deutschland,P,2000,2,0,29561,13358,1164,38482,352
Gemeindevertretung,12061260,61,260,Königs Wusterhausen                               ,CDU,Christlich Demokratische Union Deutschlands,P,7586,6,0,29561,13358,1164,38482,352
Gemeindevertretung,12061260,61,260,Königs Wusterhausen                               ,DIE LINKE,DIE LINKE,P,9055,7,2,29561,13358,1164,38482,352
Gemeindevertretung,12061260,61,260,Königs Wusterhausen                               ,DKP,Deutsche Kommunistische Partei,P,204,0,0,29561,13358,1164,38482,352
Gemeindevertretung,12061260,61,260,Königs Wusterhausen                               ,FDP,Freie Demokratische Partei,P,1871,2,0,29561,13358,1164,38482,352
Gemeindevertretung,12061260,61,260,Königs Wusterhausen                               ,NPD,Nationaldemokratische Partei Deutschlands,P,1178,1,0,29561,13358,1164,38482,352
Gemeindevertretung,12061260,61,260,Königs Wusterhausen                               ,PIRATEN,Piratenpartei Deutschland,P,680,1,0,29561,13358,1164,38482,352
Gemeindevertretung,12061260,61,260,Königs Wusterhausen                               ,SPD,Sozialdemokratische Partei Deutschlands,P,10297,9,2,29561,13358,1164,38482,352
Gemeindevertretung,12061260,61,260,Königs Wusterhausen                               ,UFL,Unabhängige Frauenliste Königs Wusterhausen,WG,1401,1,1,29561,13358,1164,38482,352
Gemeindevertretung,12061260,61,260,Königs Wusterhausen                               ,Wir für KW,Wir für KW,WG,4210,3,0,29561,13358,1164,38482,352
Gemeindevertretung,12061316,61,316,Lübben (Spreewald)                                ,CDU,Christlich Demokratische Union Deutschlands,P,4388,6,1,12040,5551,1187,16056,134
Gemeindevertretung,12061316,61,316,Lübben (Spreewald)                                ,DIE LINKE,DIE LINKE,P,2306,3,0,12040,5551,1187,16056,134
Gemeindevertretung,12061316,61,316,Lübben (Spreewald)                                ,FDP,Freie Demokratische Partei,P,272,0,0,12040,5551,1187,16056,134
Gemeindevertretung,12061316,61,316,Lübben (Spreewald)                                ,GRÜNE/B 90,BÜNDNIS 90/DIE GRÜNEN,P,786,1,0,12040,5551,1187,16056,134
Gemeindevertretung,12061316,61,316,Lübben (Spreewald)                                ,PRO LÜBBEN,PRO LÜBBEN,WG,3625,5,1,12040,5551,1187,16056,134
Gemeindevertretung,12061316,61,316,Lübben (Spreewald)                                ,SPD,Sozialdemokratische Partei Deutschlands,P,3386,5,0,12040,5551,1187,16056,134
Gemeindevertretung,12061316,61,316,Lübben (Spreewald)                                ,wir-von-hier,Bürgerverein $8220$wir-von-hier$8220$ e.V.,WG,1293,2,0,12040,5551,1187,16056,134
Gemeindevertretung,12061320,61,320,Luckau                                            ,AfD,Alternative für Deutschland,P,457,1,0,8438,4377,527,12725,92
Gemeindevertretung,12061320,61,320,Luckau                                            ,CDU,Christlich Demokratische Union Deutschlands,P,2481,4,0,8438,4377,527,12725,92
Gemeindevertretung,12061320,61,320,Luckau                                            ,DIE LINKE,DIE LINKE,P,1686,2,1,8438,4377,527,12725,92
Gemeindevertretung,12061320,61,320,Luckau                                            ,FDP,Freie Demokratische Partei,P,1635,2,0,8438,4377,527,12725,92
Gemeindevertretung,12061320,61,320,Luckau                                            ,GRÜNE/B 90,BÜNDNIS 90/DIE GRÜNEN,P,629,1,0,8438,4377,527,12725,92
Gemeindevertretung,12061320,61,320,Luckau                                            ,LL,Luckau Land,WG,1877,3,0,8438,4377,527,12725,92
Gemeindevertretung,12061320,61,320,Luckau                                            ,SPD,Sozialdemokratische Partei Deutschlands,P,2215,3,2,8438,4377,527,12725,92
Gemeindevertretung,12061320,61,320,Luckau                                            ,UWG,Unabhängige Wählergemeinschaft,WG,1745,2,1,8438,4377,527,12725,92
Gemeindevertretung,12061329,61,329,Märkische Heide                                   ,CDU,Christlich Demokratische Union Deutschlands,P,1119,3,1,3574,2228,208,6405,62
Gemeindevertretung,12061329,61,329,Märkische Heide                                   ,SPD,Sozialdemokratische Partei Deutschlands,P,2408,6,1,3574,2228,208,6405,62
Gemeindevertretung,12061329,61,329,Märkische Heide                                   ,WG,Wählergruppe Pro Märkische Heide,WG,2042,5,2,3574,2228,208,6405,62
Gemeindevertretung,12061329,61,329,Märkische Heide                                   ,WG,Wählergruppe Initiative Zukunft,WG,836,2,2,3574,2228,208,6405,62
Gemeindevertretung,12061332,61,332,Mittenwalde                                       ,AfD,Alternative für Deutschland,P,762,1,0,7551,3840,632,11070,87
Gemeindevertretung,12061332,61,332,Mittenwalde                                       ,CDU,Christlich Demokratische Union Deutschlands,P,4895,8,2,7551,3840,632,11070,87
Gemeindevertretung,12061332,61,332,Mittenwalde                                       ,DIE LINKE,DIE LINKE,P,1564,3,2,7551,3840,632,11070,87
Gemeindevertretung,12061332,61,332,Mittenwalde                                       ,Pro-Bürger,Wählergruppe Pro-Bürger Mittenwalde,WG,1492,2,0,7551,3840,632,11070,87
Gemeindevertretung,12061332,61,332,Mittenwalde                                       ,SPD,Sozialdemokratische Partei Deutschlands,P,2357,4,1,7551,3840,632,11070,87
Gemeindevertretung,12061433,61,433,Schönefeld                                        ,AfE,Alle für Eine,WG,2419,4,0,11013,4377,852,12544,137
Gemeindevertretung,12061433,61,433,Schönefeld                                        ,BIS,Bürgerinitiative Schönefeld,WG,1671,3,0,11013,4377,852,12544,137
Gemeindevertretung,12061433,61,433,Schönefeld                                        ,CDU,Christlich Demokratische Union Deutschlands,P,4135,7,2,11013,4377,852,12544,137
Gemeindevertretung,12061433,61,433,Schönefeld                                        ,DIE LINKE,DIE LINKE,P,1313,2,1,11013,4377,852,12544,137
Gemeindevertretung,12061433,61,433,Schönefeld                                        ,FDP,Freie Demokratische Partei,P,200,1,0,11013,4377,852,12544,137
Gemeindevertretung,12061433,61,433,Schönefeld                                        ,GRÜNE/B 90,BÜNDNIS 90/DIE GRÜNEN,P,564,1,1,11013,4377,852,12544,137
Gemeindevertretung,12061433,61,433,Schönefeld                                        ,SPD,Sozialdemokratische Partei Deutschlands,P,2242,4,1,11013,4377,852,12544,137
Gemeindevertretung,12061444,61,444,Schulzendorf                                      ,BürgerBündnis,BürgerBündnis freier Wähler e.V.,PV,1183,2,1,6594,3447,702,9969,70
Gemeindevertretung,12061444,61,444,Schulzendorf                                      ,CDU,Christlich Demokratische Union Deutschlands,P,2335,4,1,6594,3447,702,9969,70
Gemeindevertretung,12061444,61,444,Schulzendorf                                      ,DIE LINKE,DIE LINKE,P,3348,6,3,6594,3447,702,9969,70
Gemeindevertretung,12061444,61,444,Schulzendorf                                      ,FDP,Freie Demokratische Partei,P,131,0,0,6594,3447,702,9969,70
Gemeindevertretung,12061444,61,444,Schulzendorf                                      ,GRÜNE/B 90,BÜNDNIS 90/DIE GRÜNEN,P,592,1,0,6594,3447,702,9969,70
Gemeindevertretung,12061444,61,444,Schulzendorf                                      ,NPD,Nationaldemokratische Partei Deutschlands,P,465,1,0,6594,3447,702,9969,70
Gemeindevertretung,12061444,61,444,Schulzendorf                                      ,SPD,Sozialdemokratische Partei Deutschlands,P,1140,2,0,6594,3447,702,9969,70
Gemeindevertretung,12061540,61,540,Wildau                                            ,CDU,Christlich Demokratische Union Deutschlands,P,2920,4,1,8433,4165,720,11899,145
Gemeindevertretung,12061540,61,540,Wildau                                            ,DIE LINKE,DIE LINKE,P,3783,6,3,8433,4165,720,11899,145
Gemeindevertretung,12061540,61,540,Wildau                                            ,DKP,Deutsche Kommunistische Partei,P,169,0,0,8433,4165,720,11899,145
Gemeindevertretung,12061540,61,540,Wildau                                            ,FDP,Freie Demokratische Partei,P,609,1,0,8433,4165,720,11899,145
Gemeindevertretung,12061540,61,540,Wildau                                            ,Rehfeldt,Einzelwahlvorschlag Rehfeldt,EB,448,1,0,8433,4165,720,11899,145
Gemeindevertretung,12061540,61,540,Wildau                                            ,SPD,Sozialdemokratische Partei Deutschlands,P,3970,6,2,8433,4165,720,11899,145
Gemeindevertretung,12061572,61,572,Zeuthen                                           ,BfZ,Bürger für Zeuthen,WG,3281,5,1,9297,5210,1062,15197,104
Gemeindevertretung,12061572,61,572,Zeuthen                                           ,CDU,Christlich Demokratische Union Deutschlands,P,2499,4,1,9297,5210,1062,15197,104
Gemeindevertretung,12061572,61,572,Zeuthen                                           ,DIE LINKE,DIE LINKE,P,2704,4,3,9297,5210,1062,15197,104
