City,Year,Average,Air Quality Station Type
Barsbüttel,1998,25.241,Background
Barsbüttel,1999,26.671,Background
Barsbüttel,2001,23.446,Background
Barsbüttel,2002,21.591,Background
Barsbüttel,2003,24.025,Background
Barsbüttel,2004,23.459,Background
Barsbüttel,2005,21.432,Background
Barsbüttel,2006,23.705,Background
Barsbüttel,2007,21.434,Background
Barsbüttel,2008,20.964,Background
Barsbüttel,2009,17.914,Background
Bassum,1988,19.224,Background
Bassum,1989,25.034,Background
Bassum,1990,22.688,Background
Bassum,1991,21.671,Background
Bassum,1992,24.178,Background
Bassum,1993,17.409,Background
Bassum,1994,8.027,Background
Bassum,1995,12.469,Background
Bassum,1996,12.075,Background
Bassum,1997,14.2305,Background
Bassum,1998,15.8125,Background
Bassum,1999,17.7935,Background
Bassum,2000,14.682,Background
Bassum,2001,15.693,Background
Bassum,2002,12.96,Background
Bassum,2003,15.156,Background
Bassum,2004,11.99,Background
Bautzen,1995,36.019,Background
Bautzen,1996,34.271,Background
Bautzen,1997,35.084,Background
Bautzen,1998,25.151,Background
Bautzen,1999,25.236,Background
Bautzen,2000,25.877,Background
Bautzen,2001,25.353,Background
Bautzen,2002,25.552,Background
Bautzen,2003,26.575,Background
Bautzen,2004,22.791,Background
Bautzen,2005,23.496,Background
Bautzen,2006,23.687,Background
Bautzen,2007,21.513,Background
Bautzen,2008,20.209,Background
Bautzen,2009,19.537,Background
Bautzen,2010,22.497,Background
Bautzen,2011,21.853,Background
Bautzen,2012,19.305,Background
Bautzen,2013,17.806,Background
Bautzen,2014,17.517,Background
Bautzen,2015,16.015,Background
Bautzen,2016,16.799,Background
Bautzen,2017,13.961,Background
Bautzen,2018,15.989,Background
Bautzen,2019,14.067,Background
Bautzen,2020,12.891,Background
Bautzen,2021,13.106,Background
Bautzen,2022,13.029,Background
Bautzen,2023,11.644,Background
Bautzen,2024,10.545,Background
Bautzen,2025,10.288,Background
Bayreuth,1992,39.228,Traffic
Bayreuth,1993,35.737,Traffic
Bayreuth,1995,40.178,Traffic
Bayreuth,1996,39.337,Traffic
Bayreuth,1997,44.328,Traffic
Bayreuth,1998,37.68,Traffic
Bayreuth,1999,33.173,Traffic
Bayreuth,2000,30.375,Traffic
Bayreuth,2001,32.56,Traffic
Bayreuth,2002,34.158,Traffic
Bayreuth,2003,38.946,Traffic
Bayreuth,2004,42.1695,Traffic
Bayreuth,2005,42.7775,Traffic
Bayreuth,2006,45.289,Traffic
Bayreuth,2007,39.042500000000004,Traffic
Bayreuth,2008,34.840999999999994,Traffic
Bayreuth,2009,32.664,Traffic
Bayreuth,2010,32.846000000000004,Traffic
Bayreuth,2011,31.9235,Traffic
Bayreuth,2012,36.2345,Traffic
Bayreuth,2013,30.104,Traffic
Bayreuth,2014,30.885,Traffic
Bayreuth,2015,31.264,Traffic
Bayreuth,2016,29.901,Traffic
Bayreuth,2017,28.762,Traffic
Bayreuth,2018,29.801,Traffic
Bayreuth,2019,27.218,Traffic
Bayreuth,2020,21.816,Traffic
Bayreuth,2021,21.041,Traffic
Bayreuth,2022,21.013,Traffic
Bayreuth,2023,18.314,Traffic
Bayreuth,2024,17.881,Traffic
Bayreuth,2025,20.847,Traffic
Bebra,1990,29.333,Background
Bebra,1991,32.226,Background
Bebra,1992,31.73,Background
Bebra,1993,24.924,Background
Bebra,1994,26.414,Background
Bebra,1995,27.443,Background
Bebra,1996,27.498,Background
Bebra,1997,25.76,Background
Bebra,1998,23.836,Background
Bebra,1999,26.664,Background
Bebra,2000,23.816,Background
Bebra,2001,19.872,Background
Bebra,2002,23.833,Background
Bebra,2003,25.187,Background
Bebra,2004,21.838,Background
Bebra,2005,19.551,Background
Bebra,2006,18.045,Background
Bebra,2007,17.297,Background
Bebra,2008,18.542,Background
Bebra,2009,18.777,Background
Bebra,2010,17.949,Background
Bebra,2011,17.819,Background
Bebra,2012,17.457,Background
Bebra,2013,17.561,Background
Bebra,2014,15.926,Background
Bebra,2015,15.335,Background
Bebra,2016,14.912,Background
Bebra,2017,15.822,Background
Bebra,2018,15.611,Background
Bebra,2019,14.349,Background
Bebra,2020,12.154,Background
Bebra,2021,13.151,Background
Bebra,2022,11.811,Background
Bebra,2023,10.086,Background
Bebra,2024,9.668,Background
Bebra,2025,12.597,Background
Bensheim,2015,45.596,Traffic
Bensheim,2016,42.811,Traffic
Bensheim,2017,40.743,Traffic
Bensheim,2018,39.913,Traffic
Bensheim,2019,38.855,Traffic
Bensheim,2020,33.725,Traffic
Bensheim,2021,30.928,Traffic
Bensheim,2022,28.683,Traffic
Bensheim,2023,26.264,Traffic
Bensheim,2024,26.506,Traffic
Bergen auf Rügen,2013,6.235,Background
Bergen auf Rügen,2014,6.21,Background
Bergen auf Rügen,2015,5.132,Background
Bergen auf Rügen,2016,4.515,Background
Bergen auf Rügen,2017,4.384,Background
Bergen auf Rügen,2018,5.714,Background
Bergen auf Rügen,2019,5.591,Background
Bergen auf Rügen,2020,4.058,Background
Bergen auf Rügen,2021,3.864,Background
Bergen auf Rügen,2022,4.929,Background
Bergen auf Rügen,2023,4.223,Background
Bergen auf Rügen,2024,3.435,Background
Bergen auf Rügen,2025,3.09,Background
Bergkamen,1990,36.308,Background
Bergkamen,1991,37.347,Background
Bergkamen,1992,34.096,Background
Bergkamen,1993,29.007,Background
Bergkamen,1995,31.101,Background
Bergkamen,1996,31.413,Background
Berlin,1988,43.27366666666668,Background
Berlin,1988,30.218,Industrial
Berlin,1989,42.82066666666666,Background
Berlin,1989,33.38,Industrial
Berlin,1990,47.791,Traffic
Berlin,1990,36.4238,Background
Berlin,1990,30.334,Industrial
Berlin,1991,62.758,Traffic
Berlin,1991,39.288,Background
Berlin,1991,31.517,Industrial
Berlin,1992,44.84166666666666,Traffic
Berlin,1992,31.029125,Background
Berlin,1992,32.03066666666667,Industrial
Berlin,1993,45.873,Traffic
Berlin,1993,30.160333333333337,Background
Berlin,1993,30.243000000000002,Industrial
Berlin,1994,44.32533333333333,Traffic
Berlin,1994,28.339333333333332,Background
Berlin,1994,27.2765,Industrial
Berlin,1995,36.08958333333334,Traffic
Berlin,1995,24.23069230769231,Background
Berlin,1995,22.822,Industrial
Berlin,1996,42.09366666666667,Traffic
Berlin,1996,27.3251,Background
Berlin,1996,18.931,Industrial
Berlin,1997,43.6982,Traffic
Berlin,1997,25.175250000000002,Background
Berlin,1997,20.944499999999998,Industrial
Berlin,1998,40.40390000000001,Traffic
Berlin,1998,24.938454545454544,Background
Berlin,1998,20.969,Industrial
Berlin,1999,43.117999999999995,Traffic
Berlin,1999,26.95816666666666,Background
Berlin,1999,23.014,Industrial
Berlin,2000,40.12911111111111,Traffic
Berlin,2000,22.428199999999997,Background
Berlin,2000,20.659,Industrial
Berlin,2001,38.900666666666666,Traffic
Berlin,2001,21.71675,Background
Berlin,2001,18.865000000000002,Industrial
Berlin,2002,42.20166666666667,Traffic
Berlin,2002,22.888,Background
Berlin,2002,20.7185,Industrial
Berlin,2003,47.47571428571428,Traffic
Berlin,2003,23.858300000000007,Background
Berlin,2003,19.816,Industrial
Berlin,2004,42.412142857142854,Traffic
Berlin,2004,22.2464,Background
Berlin,2004,16.047,Industrial
Berlin,2005,51.106,Traffic
Berlin,2005,21.317777777777778,Background
Berlin,2005,14.145,Industrial
Berlin,2006,61.152,Traffic
Berlin,2006,24.4721,Background
Berlin,2006,15.843,Industrial
Berlin,2007,54.6674,Traffic
Berlin,2007,21.385399999999997,Background
Berlin,2007,15.578,Industrial
Berlin,2008,51.928200000000004,Traffic
Berlin,2008,21.167300000000004,Background
Berlin,2008,15.079,Industrial
Berlin,2009,54.122666666666674,Traffic
Berlin,2009,21.6819,Background
Berlin,2009,16.187,Industrial
Berlin,2010,52.82066666666666,Traffic
Berlin,2010,21.997300000000003,Background
Berlin,2010,17.303,Industrial
Berlin,2011,53.358000000000004,Traffic
Berlin,2011,21.9786,Background
Berlin,2011,16.301,Industrial
Berlin,2012,52.12633333333333,Traffic
Berlin,2012,21.4527,Background
Berlin,2012,15.438,Industrial
Berlin,2013,51.92716666666667,Traffic
Berlin,2013,19.166299999999996,Background
Berlin,2014,51.149833333333326,Traffic
Berlin,2014,19.624500000000005,Background
Berlin,2015,48.96283333333334,Traffic
Berlin,2015,19.407899999999994,Background
Berlin,2016,47.861999999999995,Traffic
Berlin,2016,19.870800000000003,Background
Berlin,2017,46.026833333333336,Traffic
Berlin,2017,19.0032,Background
Berlin,2018,45.39672413793104,Traffic
Berlin,2018,18.4999,Background
Berlin,2019,39.424619047619046,Traffic
Berlin,2019,17.0231,Background
Berlin,2020,32.01987755102041,Traffic
Berlin,2020,14.584,Background
Berlin,2021,30.24381249999999,Traffic
Berlin,2021,14.033900000000003,Background
Berlin,2022,28.39304255319149,Traffic
Berlin,2022,12.735800000000001,Background
Berlin,2023,28.19126315789474,Traffic
Berlin,2023,11.4817,Background
Berlin,2024,25.972156249999998,Traffic
Berlin,2024,10.649600000000001,Background
Berlin,2025,21.314166666666665,Traffic
Berlin,2025,11.175777777777778,Background
Bernau bei Berlin,1997,22.195,Background
Bernau bei Berlin,1998,25.987,Background
Bernau bei Berlin,1999,17.872,Background
Bernau bei Berlin,2000,16.435,Background
Bernau bei Berlin,2001,14.619,Background
Bernau bei Berlin,2002,15.203,Background
Bernau bei Berlin,2003,19.857,Background
Bernau bei Berlin,2004,20.352,Background
Bernau bei Berlin,2005,18.021,Background
Bernau bei Berlin,2006,37.329,Traffic
Bernau bei Berlin,2006,20.742,Background
Bernau bei Berlin,2007,28.641,Traffic
Bernau bei Berlin,2007,15.383,Background
Bernau bei Berlin,2008,27.589,Traffic
Bernau bei Berlin,2008,16.208,Background
Bernau bei Berlin,2009,27.134,Traffic
Bernau bei Berlin,2009,16.4,Background
Bernau bei Berlin,2010,28.593,Traffic
Bernau bei Berlin,2010,19.483,Background
Bernau bei Berlin,2011,28.51,Traffic
Bernau bei Berlin,2012,24.375,Traffic
Bernau bei Berlin,2013,25.125,Traffic
Bernau bei Berlin,2014,26.808,Traffic
Bernau bei Berlin,2015,28.23,Traffic
Bernau bei Berlin,2016,26.755,Traffic
Bernau bei Berlin,2017,24.148,Traffic
Bernau bei Berlin,2018,23.78,Traffic
Bernau bei Berlin,2019,22.654,Traffic
Bernau bei Berlin,2020,20.078,Traffic
Bernau bei Berlin,2021,19.234,Traffic
Bernau bei Berlin,2022,18.451,Traffic
Bernau bei Berlin,2023,16.377,Traffic
Bernau bei Berlin,2024,14.855,Traffic
Bernau bei Berlin,2025,15.547,Traffic
Bernburg (Saale),1993,33.092,Traffic
Bernburg (Saale),1994,34.56,Traffic
Bernburg (Saale),1995,28.5,Traffic
Bernburg (Saale),1996,31.48,Traffic
Bernburg (Saale),1997,35.015,Traffic
Bernburg (Saale),1998,30.6,Traffic
Bernburg (Saale),1999,30.097,Traffic
Bernburg (Saale),2000,31.922,Traffic
Bernburg (Saale),2001,22.183,Traffic
Bernburg (Saale),2002,21.771,Traffic
Bernburg (Saale),2003,24.613,Traffic
Bernburg (Saale),2004,21.336,Traffic
Bernburg (Saale),2005,21.528,Traffic
Bernburg (Saale),2006,21.159,Traffic
Bernburg (Saale),2007,21.943,Traffic
Bernburg (Saale),2008,22.739,Traffic
Bernburg (Saale),2009,23.668,Traffic
Bernburg (Saale),2010,23.819,Traffic
Bernburg (Saale),2011,22.882,Traffic
Bernburg (Saale),2012,23.628,Traffic
Bernburg (Saale),2013,21.144,Background
Bernburg (Saale),2014,20.874,Background
Bernburg (Saale),2015,20.112,Background
Bernburg (Saale),2016,19.465,Background
Bernburg (Saale),2017,18.076,Background
Bernburg (Saale),2018,17.836,Background
Bernburg (Saale),2019,16.107,Background
Bernburg (Saale),2020,14.394,Background
Bernburg (Saale),2021,13.84,Background
Bernburg (Saale),2022,13.681,Background
Bernburg (Saale),2023,11.843,Background
Bernburg (Saale),2024,10.894,Background
Bernburg (Saale),2025,11.242,Background
Bexbach,2005,19.318,Background
Bexbach,2019,13.144,Background
Bexbach,2020,11.489,Background
Bexbach,2021,11.105,Background
Biberach an der Riß,1990,28.679,Background
Biberach an der Riß,1991,22.835,Background
Biberach an der Riß,1992,21.963,Background
Biberach an der Riß,1993,20.049,Background
Biberach an der Riß,1994,15.166,Background
Biberach an der Riß,1995,16.984,Background
Biberach an der Riß,1996,18.962,Background
Biberach an der Riß,1997,20.246,Background
Biberach an der Riß,1998,18.607,Background
Biberach an der Riß,1999,18.798,Background
Biberach an der Riß,2000,19.576,Background
Biberach an der Riß,2001,17.028,Background
Biberach an der Riß,2002,17.301,Background
Biberach an der Riß,2003,18.92,Background
Biberach an der Riß,2004,16.61,Background
Biberach an der Riß,2005,19.118,Background
Biberach an der Riß,2006,19.672,Background
Biberach an der Riß,2007,17.435,Background
Biberach an der Riß,2008,17.996,Background
Biberach an der Riß,2009,18.103,Background
Biberach an der Riß,2010,20.138,Background
Biberach an der Riß,2011,21.15,Background
Biberach an der Riß,2012,18.69,Background
Biberach an der Riß,2013,17.369,Background
Biberach an der Riß,2014,18.385,Background
Biberach an der Riß,2015,18.029,Background
Biberach an der Riß,2016,16.923,Background
Biberach an der Riß,2017,16.818,Background
Biberach an der Riß,2018,17.036,Background
Biberach an der Riß,2019,15.765,Background
Biberach an der Riß,2020,14.145,Background
Biberach an der Riß,2021,13.06,Background
Biberach an der Riß,2022,12.438,Background
Biberach an der Riß,2023,10.455,Background
Biberach an der Riß,2024,10.75,Background
Biberach an der Riß,2025,17.601,Background
Biebesheim am Rhein,1990,37.379,Background
Biebesheim am Rhein,1991,32.893,Background
Biebesheim am Rhein,1992,35.913,Background
Biebesheim am Rhein,1993,33.092,Background
Biebesheim am Rhein,1994,32.414,Background
Biebesheim am Rhein,1995,28.205,Background
Biebesheim am Rhein,1996,33.21,Background
Biebesheim am Rhein,1997,76.589,Background
Bielefeld,1990,37.465,Background
Bielefeld,1991,43.819,Background
Bielefeld,1992,41.271,Background
Bielefeld,1993,37.951,Background
Bielefeld,1994,33.922,Background
Bielefeld,1995,30.32,Background
Bielefeld,1996,30.846,Background
Bielefeld,1997,29.398,Background
Bielefeld,1998,28.593,Background
Bielefeld,1999,28.783,Background
Bielefeld,2000,26.121,Background
Bielefeld,2001,26.233,Background
Bielefeld,2002,25.824,Background
Bielefeld,2003,30.692,Background
Bielefeld,2004,25.002,Background
Bielefeld,2005,39.76433333333333,Traffic
Bielefeld,2005,26.201,Background
Bielefeld,2006,37.7842,Traffic
Bielefeld,2006,26.493,Background
Bielefeld,2007,37.7985,Traffic
Bielefeld,2007,26.111,Background
Bielefeld,2008,42.495,Traffic
Bielefeld,2008,30.134,Background
Bielefeld,2009,41.521,Traffic
Bielefeld,2009,29.253,Background
Bielefeld,2010,42.768,Traffic
Bielefeld,2010,26.932,Background
Bielefeld,2011,41.768,Traffic
Bielefeld,2011,25.155,Background
Bielefeld,2012,40.260000000000005,Traffic
Bielefeld,2012,23.731,Background
Bielefeld,2013,39.605000000000004,Traffic
Bielefeld,2013,24.341,Background
Bielefeld,2014,39.9815,Traffic
Bielefeld,2014,22.09,Background
Bielefeld,2015,39.95133333333334,Traffic
Bielefeld,2015,22.415,Background
Bielefeld,2016,40.78733333333333,Traffic
Bielefeld,2016,25.848,Background
Bielefeld,2017,38.565000000000005,Traffic
Bielefeld,2017,22.404,Background
Bielefeld,2018,37.627250000000004,Traffic
Bielefeld,2018,23.467,Background
Bielefeld,2019,33.805,Traffic
Bielefeld,2019,20.722,Background
Bielefeld,2020,24.81475,Traffic
Bielefeld,2020,16.777,Background
Bielefeld,2021,25.395666666666667,Traffic
Bielefeld,2021,17.063,Background
Bielefeld,2022,23.503833333333336,Traffic
Bielefeld,2022,17.481,Background
Bielefeld,2023,20.8335,Traffic
Bielefeld,2023,15.413,Background
Bielefeld,2024,19.72,Traffic
Bielefeld,2024,14.904,Background
Bielefeld,2025,19.997,Traffic
Bielefeld,2025,17.524,Background
Bietigheim-Bissingen,2008,66.0,Traffic
Bietigheim-Bissingen,2009,55.979,Traffic
Bietigheim-Bissingen,2010,59.7795,Traffic
Bietigheim-Bissingen,2011,54.6425,Traffic
Bietigheim-Bissingen,2012,49.746,Traffic
Bietigheim-Bissingen,2013,43.864000000000004,Traffic
Bietigheim-Bissingen,2014,41.745,Traffic
Bietigheim-Bissingen,2015,41.258,Traffic
Bietigheim-Bissingen,2016,37.9985,Traffic
Bietigheim-Bissingen,2017,37.64,Traffic
Birkenfeld,1990,14.406,Background
Birkenfeld,1992,12.33,Background
Birkenfeld,1993,13.627,Background
Birkenfeld,1994,13.647,Background
Birkenfeld,1995,14.463,Background
Birkenfeld,1996,17.273,Background
Birkenfeld,1997,14.698,Background
Birkenfeld,1998,12.101,Background
Birkenfeld,1999,11.775,Background
Birkenfeld,2000,8.697,Background
Birkenfeld,2001,9.704,Background
Birkenfeld,2002,9.867,Background
Birkenfeld,2003,11.525,Background
Birkenfeld,2004,10.26,Background
Birkenfeld,2005,9.667,Background
Birkenfeld,2006,9.499,Background
Birkenfeld,2007,9.585,Background
Birkenfeld,2008,8.39,Background
Birkenfeld,2009,8.046,Background
Birkenfeld,2010,10.298,Background
Birkenfeld,2011,9.522,Background
Birkenfeld,2012,7.68,Background
Birkenfeld,2013,6.588,Background
Birkenfeld,2014,6.288,Background
Birkenfeld,2015,6.003,Background
Birkenfeld,2016,5.275,Background
Birkenfeld,2017,5.224,Background
Birkenfeld,2018,5.482,Background
Birkenfeld,2019,4.861,Background
Birkenfeld,2020,3.887,Background
Birkenfeld,2021,3.946,Background
Birkenfeld,2022,3.978,Background
Birkenfeld,2023,2.964,Background
Birkenfeld,2024,2.662,Background
Birkenfeld,2025,3.013,Background
Bitterfeld-Wolfen,1991,16.385,Industrial
Bitterfeld-Wolfen,1992,17.908,Industrial
Bitterfeld-Wolfen,1993,20.884,Industrial
Bitterfeld-Wolfen,1994,20.768,Industrial
Bitterfeld-Wolfen,1995,23.796,Background
Bitterfeld-Wolfen,1995,17.1,Industrial
Bitterfeld-Wolfen,1996,24.616,Background
Bitterfeld-Wolfen,1996,19.161,Industrial
Bitterfeld-Wolfen,1997,20.645,Background
Bitterfeld-Wolfen,1997,18.098,Industrial
Bitterfeld-Wolfen,1998,19.573,Background
Bitterfeld-Wolfen,1998,16.835,Industrial
Bitterfeld-Wolfen,1999,16.803,Background
Bitterfeld-Wolfen,1999,15.969,Industrial
Bitterfeld-Wolfen,2000,16.933,Background
Bitterfeld-Wolfen,2000,16.438,Industrial
Bitterfeld-Wolfen,2001,18.299,Background
Bitterfeld-Wolfen,2001,16.835,Industrial
Bitterfeld-Wolfen,2002,17.438,Background
Bitterfeld-Wolfen,2002,16.052,Industrial
Bitterfeld-Wolfen,2003,17.976,Background
Bitterfeld-Wolfen,2003,15.994,Industrial
Bitterfeld-Wolfen,2004,19.228,Background
Bitterfeld-Wolfen,2004,14.779,Industrial
Bitterfeld-Wolfen,2005,14.129,Industrial
Bitterfeld-Wolfen,2006,15.779,Industrial
Bitterfeld-Wolfen,2007,14.81,Industrial
Bitterfeld-Wolfen,2008,16.062,Industrial
Bitterfeld-Wolfen,2009,15.804,Industrial
Bitterfeld-Wolfen,2010,15.697,Industrial
Bitterfeld-Wolfen,2011,14.642,Industrial
Bitterfeld-Wolfen,2012,15.905,Industrial
